time_ps,copy,split_valid,split_ready,split_empty,split_error,split_accept,lane_match,would_enter_deassembly,deassembly_wrreq,deassembly_full,deassembly_empty,in_payload_valid,push_write_req,push_write_grant,run_state_code,pop_state_code,push_state_code,gts_8n,read_time_ptr,age_mod8192,hit_ts8n,hit_key,expected_copy,asic,channel,t_fine,ts12,hit1_data_hex,metadata_valid,metadata_hex
2598468000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74671,72670,313,630,39,3,X,9,0,0,0xXX44ec0000,1,0x00030be71X000749
2598468000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74671,72670,313,630,39,3,X,9,0,0,0xXX44ec0000,1,0x00030be71X000749
2598468000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74671,72670,313,630,39,3,X,9,0,0,0xXX44ec0000,1,0x00030be71X000749
2598476000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74672,72671,944,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598500000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74675,72674,317,630,39,3,X,10,0,0,0xXX84ec0000,1,0x00030beb1X00074a
2598500000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74675,72674,317,630,39,3,X,10,0,0,0xXX84ec0000,1,0x00030beb1X00074a
2598500000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,74675,72674,317,630,39,3,X,10,0,0,0xXX84ec0000,1,0x00030beb1X00074a
2598500000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74675,72674,317,630,39,3,X,10,0,0,0xXX84ec0000,1,0x00030beb1X00074a
2598508000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74676,72675,948,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598524000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74678,72677,320,630,39,3,X,11,0,0,0xXXc4ec0000,1,0x00030bee1X00074b
2598524000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74678,72677,320,630,39,3,X,11,0,0,0xXXc4ec0000,1,0x00030bee1X00074b
2598524000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,74678,72677,320,630,39,3,X,11,0,0,0xXXc4ec0000,1,0x00030bee1X00074b
2598524000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74678,72677,320,630,39,3,X,11,0,0,0xXXc4ec0000,1,0x00030bee1X00074b
2598532000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74679,72678,951,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598556000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74682,72681,324,630,39,3,X,12,0,0,0xXX04ec0000,1,0x00030bf21X00074c
2598556000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74682,72681,324,630,39,3,X,12,0,0,0xXX04ec0000,1,0x00030bf21X00074c
2598556000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,3,0,74682,72681,324,630,39,3,X,12,0,0,0xXX04ec0000,1,0x00030bf21X00074c
2598556000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74682,72681,324,630,39,3,X,12,0,0,0xXX04ec0000,1,0x00030bf21X00074c
2598564000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74683,72682,955,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598580000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74685,72684,327,630,39,3,X,13,0,0,0xXX44ec0000,1,0x00030bf51X00074d
2598580000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74685,72684,327,630,39,3,X,13,0,0,0xXX44ec0000,1,0x00030bf51X00074d
2598580000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74685,72684,327,630,39,3,X,13,0,0,0xXX44ec0000,1,0x00030bf51X00074d
2598580000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74685,72684,327,630,39,3,X,13,0,0,0xXX44ec0000,1,0x00030bf51X00074d
2598588000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74686,72685,958,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598612000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74689,72688,331,630,39,3,X,14,0,0,0xXX84ec0000,1,0x00030bf91X00074e
2598612000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74689,72688,331,630,39,3,X,14,0,0,0xXX84ec0000,1,0x00030bf91X00074e
2598612000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74689,72688,331,630,39,3,X,14,0,0,0xXX84ec0000,1,0x00030bf91X00074e
2598612000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74689,72688,331,630,39,3,X,14,0,0,0xXX84ec0000,1,0x00030bf91X00074e
2598620000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74690,72689,962,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598636000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74692,72691,334,630,39,3,X,15,0,0,0xXXc4ec0000,1,0x00030bfc1X00074f
2598636000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74692,72691,334,630,39,3,X,15,0,0,0xXXc4ec0000,1,0x00030bfc1X00074f
2598636000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74692,72691,334,630,39,3,X,15,0,0,0xXXc4ec0000,1,0x00030bfc1X00074f
2598636000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,1,0,74692,72691,334,630,39,3,X,15,0,0,0xXXc4ec0000,1,0x00030bfc1X00074f
2598644000,3,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,74693,72692,965,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598652000,3,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,74694,72693,966,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598660000,3,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,74695,72694,967,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598668000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74696,72695,338,630,39,3,X,16,0,0,0xXX04ec0000,1,0x00030c001X000750
2598668000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74696,72695,338,630,39,3,X,16,0,0,0xXX04ec0000,1,0x00030c001X000750
2598668000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74696,72695,338,630,39,3,X,16,0,0,0xXX04ec0000,1,0x00030c001X000750
2598668000,3,1,1,0,0,1,1,1,1,0,0,1,1,0,3,1,0,74696,72695,338,630,39,3,X,16,0,0,0xXX04ec0000,1,0x00030c001X000750
2598676000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,2,0,74697,72696,969,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598684000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,3,0,74698,72697,970,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598692000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74699,72698,341,630,39,3,X,17,0,0,0xXX44ec0000,1,0x00030c031X000751
2598692000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74699,72698,341,630,39,3,X,17,0,0,0xXX44ec0000,1,0x00030c031X000751
2598692000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74699,72698,341,630,39,3,X,17,0,0,0xXX44ec0000,1,0x00030c031X000751
2598692000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,5,0,74699,72698,341,630,39,3,X,17,0,0,0xXX44ec0000,1,0x00030c031X000751
2598700000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74700,72699,972,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598724000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74703,72702,345,630,39,3,X,18,0,0,0xXX84ec0000,1,0x00030c071X000752
2598724000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74703,72702,345,630,39,3,X,18,0,0,0xXX84ec0000,1,0x00030c071X000752
2598724000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74703,72702,345,630,39,3,X,18,0,0,0xXX84ec0000,1,0x00030c071X000752
2598724000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74703,72702,345,630,39,3,X,18,0,0,0xXX84ec0000,1,0x00030c071X000752
2598732000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74704,72703,976,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598748000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74706,72705,348,630,39,3,X,19,0,0,0xXXc4ec0000,1,0x00030c0a1X000753
2598748000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74706,72705,348,630,39,3,X,19,0,0,0xXXc4ec0000,1,0x00030c0a1X000753
2598748000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74706,72705,348,630,39,3,X,19,0,0,0xXXc4ec0000,1,0x00030c0a1X000753
2598748000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74706,72705,348,630,39,3,X,19,0,0,0xXXc4ec0000,1,0x00030c0a1X000753
2598756000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74707,72706,979,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598780000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,74710,72709,352,630,39,3,X,20,0,0,0xXX04ec0000,1,0x00030c0e1X000754
2598780000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74710,72709,352,630,39,3,X,20,0,0,0xXX04ec0000,1,0x00030c0e1X000754
2598780000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74710,72709,352,630,39,3,X,20,0,0,0xXX04ec0000,1,0x00030c0e1X000754
2598780000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74710,72709,352,630,39,3,X,20,0,0,0xXX04ec0000,1,0x00030c0e1X000754
2598788000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74711,72710,983,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598804000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,2,0,74713,72712,355,630,39,3,X,21,0,0,0xXX44ec0000,1,0x00030c111X000755
2598804000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74713,72712,355,630,39,3,X,21,0,0,0xXX44ec0000,1,0x00030c111X000755
2598804000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74713,72712,355,630,39,3,X,21,0,0,0xXX44ec0000,1,0x00030c111X000755
2598804000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74713,72712,355,630,39,3,X,21,0,0,0xXX44ec0000,1,0x00030c111X000755
2598812000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74714,72713,986,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598836000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74717,72716,359,630,39,3,X,22,0,0,0xXX84ec0000,1,0x00030c151X000756
2598836000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74717,72716,359,630,39,3,X,22,0,0,0xXX84ec0000,1,0x00030c151X000756
2598836000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74717,72716,359,630,39,3,X,22,0,0,0xXX84ec0000,1,0x00030c151X000756
2598836000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74717,72716,359,630,39,3,X,22,0,0,0xXX84ec0000,1,0x00030c151X000756
2598844000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74718,72717,990,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598860000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74720,72719,362,630,39,3,X,23,0,0,0xXXc4ec0000,1,0x00030c181X000757
2598860000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74720,72719,362,630,39,3,X,23,0,0,0xXXc4ec0000,1,0x00030c181X000757
2598860000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74720,72719,362,630,39,3,X,23,0,0,0xXXc4ec0000,1,0x00030c181X000757
2598860000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74720,72719,362,630,39,3,X,23,0,0,0xXXc4ec0000,1,0x00030c181X000757
2598868000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74721,72720,993,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598892000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74724,72723,366,630,39,3,X,24,0,0,0xXX04ec0000,1,0x00030c1c1X000758
2598892000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,74724,72723,366,630,39,3,X,24,0,0,0xXX04ec0000,1,0x00030c1c1X000758
2598892000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74724,72723,366,630,39,3,X,24,0,0,0xXX04ec0000,1,0x00030c1c1X000758
2598892000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74724,72723,366,630,39,3,X,24,0,0,0xXX04ec0000,1,0x00030c1c1X000758
2598900000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74725,72724,997,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598916000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74727,72726,369,630,39,3,X,25,0,0,0xXX44ec0000,1,0x00030c1f1X000759
2598916000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,74727,72726,369,630,39,3,X,25,0,0,0xXX44ec0000,1,0x00030c1f1X000759
2598916000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74727,72726,369,630,39,3,X,25,0,0,0xXX44ec0000,1,0x00030c1f1X000759
2598916000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74727,72726,369,630,39,3,X,25,0,0,0xXX44ec0000,1,0x00030c1f1X000759
2598924000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74728,72727,1000,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598948000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74731,72730,373,630,39,3,X,26,0,0,0xXX84ec0000,1,0x00030c231X00075a
2598948000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,5,0,74731,72730,373,630,39,3,X,26,0,0,0xXX84ec0000,1,0x00030c231X00075a
2598948000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74731,72730,373,630,39,3,X,26,0,0,0xXX84ec0000,1,0x00030c231X00075a
2598948000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74731,72730,373,630,39,3,X,26,0,0,0xXX84ec0000,1,0x00030c231X00075a
2598956000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74732,72731,1004,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2598972000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74734,72733,376,630,39,3,X,27,0,0,0xXXc4ec0000,1,0x00030c261X00075b
2598972000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74734,72733,376,630,39,3,X,27,0,0,0xXXc4ec0000,1,0x00030c261X00075b
2598972000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74734,72733,376,630,39,3,X,27,0,0,0xXXc4ec0000,1,0x00030c261X00075b
2598972000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74734,72733,376,630,39,3,X,27,0,0,0xXXc4ec0000,1,0x00030c261X00075b
2598980000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74735,72734,1007,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2599004000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74738,72737,380,630,39,3,X,28,0,0,0xXX04ec0000,1,0x00030c2a1X00075c
2599004000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74738,72737,380,630,39,3,X,28,0,0,0xXX04ec0000,1,0x00030c2a1X00075c
2599004000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74738,72737,380,630,39,3,X,28,0,0,0xXX04ec0000,1,0x00030c2a1X00075c
2599004000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74738,72737,380,630,39,3,X,28,0,0,0xXX04ec0000,1,0x00030c2a1X00075c
2599012000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74739,72738,1011,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2599028000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74741,72740,383,630,39,3,X,29,0,0,0xXX44ec0000,1,0x00030c2d1X00075d
2599028000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74741,72740,383,630,39,3,X,29,0,0,0xXX44ec0000,1,0x00030c2d1X00075d
2599028000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,74741,72740,383,630,39,3,X,29,0,0,0xXX44ec0000,1,0x00030c2d1X00075d
2599028000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74741,72740,383,630,39,3,X,29,0,0,0xXX44ec0000,1,0x00030c2d1X00075d
2599036000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74742,72741,1014,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2599060000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74745,72744,387,630,39,3,X,30,0,0,0xXX84ec0000,1,0x00030c311X00075e
2599060000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74745,72744,387,630,39,3,X,30,0,0,0xXX84ec0000,1,0x00030c311X00075e
2599060000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,2,0,74745,72744,387,630,39,3,X,30,0,0,0xXX84ec0000,1,0x00030c311X00075e
2599060000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74745,72744,387,630,39,3,X,30,0,0,0xXX84ec0000,1,0x00030c311X00075e
2599068000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74746,72745,1018,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2599084000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74748,72747,390,630,39,3,X,31,0,0,0xXXc4ec0000,1,0x00030c341X00075f
2599084000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74748,72747,390,630,39,3,X,31,0,0,0xXXc4ec0000,1,0x00030c341X00075f
2599084000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,74748,72747,390,630,39,3,X,31,0,0,0xXXc4ec0000,1,0x00030c341X00075f
2599084000,3,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,74748,72747,390,630,39,3,X,31,0,0,0xXXc4ec0000,1,0x00030c341X00075f
2599092000,3,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,74749,72748,1021,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2612780000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76460,74459,842,1890,118,2,X,0,0,0,0xXX0ec40000,1,0x000312e41X000760
2612780000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76460,74459,842,1890,118,2,X,0,0,0,0xXX0ec40000,1,0x000312e41X000760
2612780000,2,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,76460,74459,842,1890,118,2,X,0,0,0,0xXX0ec40000,1,0x000312e41X000760
2612780000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,4,0,76460,74459,842,1890,118,2,X,0,0,0,0xXX0ec40000,1,0x000312e41X000760
2612788000,2,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,76461,74460,2733,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2612804000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76463,74462,845,1890,118,2,X,1,0,0,0xXX4ec40000,1,0x000312e71X000761
2612804000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76463,74462,845,1890,118,2,X,1,0,0,0xXX4ec40000,1,0x000312e71X000761
2612804000,2,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,76463,74462,845,1890,118,2,X,1,0,0,0xXX4ec40000,1,0x000312e71X000761
2612804000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,4,0,76463,74462,845,1890,118,2,X,1,0,0,0xXX4ec40000,1,0x000312e71X000761
2612812000,2,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,76464,74463,2736,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2612836000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76467,74466,849,1890,118,2,X,2,0,0,0xXX8ec40000,1,0x000312eb1X000762
2612836000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76467,74466,849,1890,118,2,X,2,0,0,0xXX8ec40000,1,0x000312eb1X000762
2612836000,2,1,1,0,0,1,1,1,1,0,1,0,0,0,3,1,0,76467,74466,849,1890,118,2,X,2,0,0,0xXX8ec40000,1,0x000312eb1X000762
2612836000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,4,0,76467,74466,849,1890,118,2,X,2,0,0,0xXX8ec40000,1,0x000312eb1X000762
2612844000,2,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,76468,74467,2740,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2612852000,2,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,76469,74468,2741,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2612860000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76470,74469,852,1890,118,2,X,3,0,0,0xXXcec40000,1,0x000312ee1X000763
2612860000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76470,74469,852,1890,118,2,X,3,0,0,0xXXcec40000,1,0x000312ee1X000763
2612860000,2,1,1,0,0,1,1,1,1,0,0,1,1,0,3,1,0,76470,74469,852,1890,118,2,X,3,0,0,0xXXcec40000,1,0x000312ee1X000763
2612860000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,4,0,76470,74469,852,1890,118,2,X,3,0,0,0xXXcec40000,1,0x000312ee1X000763
2612868000,2,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,76471,74470,2743,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2612876000,2,0,1,0,0,0,0,0,0,0,0,1,1,0,3,1,0,76472,74471,2744,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2612884000,2,0,1,0,0,0,0,0,0,0,0,1,1,1,3,2,0,76473,74472,2745,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2612892000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76474,74473,856,1890,118,2,X,4,0,0,0xXX0ec40000,1,0x000312f21X000764
2612892000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76474,74473,856,1890,118,2,X,4,0,0,0xXX0ec40000,1,0x000312f21X000764
2612892000,2,1,1,0,0,1,1,1,1,0,0,1,1,1,3,3,0,76474,74473,856,1890,118,2,X,4,0,0,0xXX0ec40000,1,0x000312f21X000764
2612892000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,4,0,76474,74473,856,1890,118,2,X,4,0,0,0xXX0ec40000,1,0x000312f21X000764
2612900000,2,0,1,0,0,0,0,0,0,0,0,1,1,1,3,5,0,76475,74474,2747,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2612916000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76477,74476,859,1890,118,2,X,5,0,0,0xXX4ec40000,1,0x000312f51X000765
2612916000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76477,74476,859,1890,118,2,X,5,0,0,0xXX4ec40000,1,0x000312f51X000765
2612916000,2,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,76477,74476,859,1890,118,2,X,5,0,0,0xXX4ec40000,1,0x000312f51X000765
2612916000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,4,0,76477,74476,859,1890,118,2,X,5,0,0,0xXX4ec40000,1,0x000312f51X000765
2612924000,2,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,76478,74477,2750,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2612948000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76481,74480,863,1890,118,2,X,6,0,0,0xXX8ec40000,1,0x000312f91X000766
2612948000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76481,74480,863,1890,118,2,X,6,0,0,0xXX8ec40000,1,0x000312f91X000766
2612948000,2,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,76481,74480,863,1890,118,2,X,6,0,0,0xXX8ec40000,1,0x000312f91X000766
2612948000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,4,0,76481,74480,863,1890,118,2,X,6,0,0,0xXX8ec40000,1,0x000312f91X000766
2612956000,2,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,76482,74481,2754,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2612972000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76484,74483,866,1890,118,2,X,7,0,0,0xXXcec40000,1,0x000312fc1X000767
2612972000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76484,74483,866,1890,118,2,X,7,0,0,0xXXcec40000,1,0x000312fc1X000767
2612972000,2,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,76484,74483,866,1890,118,2,X,7,0,0,0xXXcec40000,1,0x000312fc1X000767
2612972000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,4,0,76484,74483,866,1890,118,2,X,7,0,0,0xXXcec40000,1,0x000312fc1X000767
2612980000,2,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,76485,74484,2757,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2613004000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76488,74487,870,1890,118,2,X,8,0,0,0xXX0ec40000,1,0x000313001X000768
2613004000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,76488,74487,870,1890,118,2,X,8,0,0,0xXX0ec40000,1,0x000313001X000768
2613004000,2,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,76488,74487,870,1890,118,2,X,8,0,0,0xXX0ec40000,1,0x000313001X000768
2613004000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,4,0,76488,74487,870,1890,118,2,X,8,0,0,0xXX0ec40000,1,0x000313001X000768
2613012000,2,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,76489,74488,2761,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
