time_ps,tap,valid,ready,sop,eop,k_word,frame_header,subheader,frame_trailer,payload_region,tb_feb_valid,sidecar_valid,sidecar_hex,data_hex,decoded_asic,decoded_channel,decoded_t_fine
2543184000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1440000f7,0,0,0
2543184000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c20000f7,8,0,0
2543190400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1450000f7,4,0,0
2543190400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c30000f7,12,0,0
2543196800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1460000f7,8,0,0
2543196800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c40000f7,0,0,0
2543203200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1470000f7,12,0,0
2543203200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c50000f7,4,0,0
2543209600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1480000f7,0,0,0
2543209600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c60000f7,8,0,0
2543216000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1490000f7,4,0,0
2543216000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c70000f7,12,0,0
2543222400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14a0000f7,8,0,0
2543222400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c80000f7,0,0,0
2543228800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14b0000f7,12,0,0
2543228800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c90000f7,4,0,0
2543235200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14c0000f7,0,0,0
2543235200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1ca0000f7,8,0,0
2543241600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14d0000f7,4,0,0
2543241600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1cb0000f7,12,0,0
2543248000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14e0000f7,8,0,0
2543248000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1cc0000f7,0,0,0
2543254400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14f0000f7,12,0,0
2543254400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1cd0000f7,4,0,0
2543260800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1500000f7,0,0,0
2543260800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1ce0000f7,8,0,0
2543267200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1510000f7,4,0,0
2543267200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1cf0000f7,12,0,0
2543273600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1520000f7,8,0,0
2543273600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1d00000f7,0,0,0
2543280000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1530000f7,12,0,0
2543280000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1d10000f7,4,0,0
2543286400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1540000f7,0,0,0
2543286400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1d20000f7,8,0,0
2543292800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1550000f7,4,0,0
2543292800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1d30000f7,12,0,0
2543299200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1560000f7,8,0,0
2543299200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1d40000f7,0,0,0
2543305600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1570000f7,12,0,0
2543305600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1d50000f7,4,0,0
2543312000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1580000f7,0,0,0
2543312000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1d60000f7,8,0,0
2543318400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1590000f7,4,0,0
2543318400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1d70000f7,12,0,0
2543324800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15a0000f7,8,0,0
2543324800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1d80000f7,0,0,0
2543331200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15b0000f7,12,0,0
2543331200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1d90000f7,4,0,0
2543337600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15c0000f7,0,0,0
2543337600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1da0000f7,8,0,0
2543344000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15d0000f7,4,0,0
2543344000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1db0000f7,12,0,0
2543350400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15e0000f7,8,0,0
2543350400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1dc0000f7,0,0,0
2543356800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15f0000f7,12,0,0
2543356800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1dd0000f7,4,0,0
2543363200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1600000f7,0,0,0
2543363200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1de0000f7,8,0,0
2543369600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1610000f7,4,0,0
2543369600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1df0000f7,12,0,0
2543376000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1620020f7,8,0,16
2543376000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1e00000f7,0,0,0
2543382400,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1201X000620,0x07XX00000,X,0,0
2543382400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1e10000f7,4,0,0
2543388800,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1231X000621,0x07XX20000,X,1,0
2543388800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1e20000f7,8,0,0
2543395200,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1271X000622,0x07XX40000,X,2,0
2543395200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1e30000f7,12,0,0
2543401600,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e12a1X000623,0x07XX60000,X,3,0
2543401600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1e40000f7,0,0,0
2543408000,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e12e1X000624,0x07XX80000,X,4,0
2543408000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1e50000f7,4,0,0
2543414400,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1311X000625,0x07XXa0000,X,5,0
2543414400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1e60000f7,8,0,0
2543420800,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1351X000626,0x07XXc0000,X,6,0
2543420800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1e70000f7,12,0,0
2543427200,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1381X000627,0x07XXe0000,X,7,0
2543427200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1e80000f7,0,0,0
2543433600,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e13c1X000628,0x07XX00000,X,8,0
2543433600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1e90000f7,4,0,0
2543440000,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e13f1X000629,0x07XX20000,X,9,0
2543440000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1ea0000f7,8,0,0
2543446400,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1431X00062a,0x07XX40000,X,10,0
2543446400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1eb0000f7,12,0,0
2543452800,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1461X00062b,0x07XX60000,X,11,0
2543452800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1ec0000f7,0,0,0
2543459200,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e14a1X00062c,0x07XX80000,X,12,0
2543459200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1ed0000f7,4,0,0
2543465600,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e14d1X00062d,0x07XXa0000,X,13,0
2543465600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1ee0000f7,8,0,0
2543472000,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1511X00062e,0x07XXc0000,X,14,0
2543472000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1ef0000f7,12,0,0
2543478400,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1541X00062f,0x07XXe0000,X,15,0
2543478400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1f00000f7,0,0,0
2543484800,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1581X000630,0x07XX00000,X,16,0
2543484800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1f10000f7,4,0,0
2543491200,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e15b1X000631,0x07XX20000,X,17,0
2543491200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1f20000f7,8,0,0
2543497600,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e15f1X000632,0x07XX40000,X,18,0
2543497600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1f30000f7,12,0,0
2543504000,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1621X000633,0x07XX60000,X,19,0
2543504000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1f40000f7,0,0,0
2543510400,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1661X000634,0x07XX80000,X,20,0
2543510400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1f50000f7,4,0,0
2543516800,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1691X000635,0x07XXa0000,X,21,0
2543516800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1f60000f7,8,0,0
2543523200,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e16d1X000636,0x07XXc0000,X,22,0
2543523200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1f70000f7,12,0,0
2543529600,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1701X000637,0x07XXe0000,X,23,0
2543529600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1f80000f7,0,0,0
2543536000,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1741X000638,0x07XX00000,X,24,0
2543536000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1f90000f7,4,0,0
2543542400,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1771X000639,0x07XX20000,X,25,0
2543542400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1fa0000f7,8,0,0
2543548800,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e17b1X00063a,0x07XX40000,X,26,0
2543548800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1fb0000f7,12,0,0
2543555200,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e17e1X00063b,0x07XX60000,X,27,0
2543555200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1fc0000f7,0,0,0
2543561600,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1821X00063c,0x07XX80000,X,28,0
2543561600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1fd0000f7,4,0,0
2543568000,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1851X00063d,0x07XXa0000,X,29,0
2543568000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1fe0000f7,8,0,0
2543574400,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e1891X00063e,0x07XXc0000,X,30,0
2543574400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1ff0000f7,12,0,0
2543580800,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e18c1X00063f,0x07XXe0000,X,31,0
2543580800,1,1,1,0,1,1,0,0,1,1,0,0,0x0000000000000000,0x10000009c,0,0,0
2543587200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1630000f7,12,0,0
2543593600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1640000f7,0,0,0
2543600000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1650000f7,4,0,0
2543606400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1660000f7,8,0,0
2543612800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1670000f7,12,0,0
2543619200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1680000f7,0,0,0
2543625600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1690000f7,4,0,0
2543632000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16a0000f7,8,0,0
2543638400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16b0000f7,12,0,0
2543644800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16c0000f7,0,0,0
2543651200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16d0000f7,4,0,0
2543657600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16e0000f7,8,0,0
2543664000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16f0000f7,12,0,0
2543670400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1700000f7,0,0,0
2543676800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1710000f7,4,0,0
2543683200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1720000f7,8,0,0
2543689600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1730000f7,12,0,0
2543696000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1740000f7,0,0,0
2543702400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1750000f7,4,0,0
2543708800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1760000f7,8,0,0
2543715200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1770000f7,12,0,0
2543721600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1780000f7,0,0,0
2543728000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1790000f7,4,0,0
2543734400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17a0000f7,8,0,0
2543740800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17b0000f7,12,0,0
2543747200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17c0000f7,0,0,0
2543753600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17d0000f7,4,0,0
2543760000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17e0000f7,8,0,0
2543766400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17f0000f7,12,0,0
2543772800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1800000f7,0,0,0
2543779200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1810000f7,4,0,0
2543785600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1820000f7,8,0,0
2543792000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1830000f7,12,0,0
2543798400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1840000f7,0,0,0
2543804800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1850000f7,4,0,0
2543811200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1860000f7,8,0,0
2543817600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1870000f7,12,0,0
2543824000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1880000f7,0,0,0
2543830400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1890000f7,4,0,0
2543836800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x18a0000f7,8,0,0
2543843200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x18b0000f7,12,0,0
2543849600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x18c0000f7,0,0,0
2543856000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x18d0000f7,4,0,0
2543862400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x18e0000f7,8,0,0
2543868800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x18f0000f7,12,0,0
2543875200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1900000f7,0,0,0
2543881600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1910000f7,4,0,0
2543888000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1920000f7,8,0,0
2543894400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1930000f7,12,0,0
2543900800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1940000f7,0,0,0
2543907200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1950000f7,4,0,0
2543913600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1960000f7,8,0,0
2543920000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1970000f7,12,0,0
2543926400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1980000f7,0,0,0
2543932800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1990000f7,4,0,0
2543939200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x19a0000f7,8,0,0
2543945600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x19b0000f7,12,0,0
2543952000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x19c0000f7,0,0,0
2543958400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x19d0000f7,4,0,0
2543964800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x19e0000f7,8,0,0
2543971200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x19f0000f7,12,0,0
2543977600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a00000f7,0,0,0
2543984000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a10000f7,4,0,0
2543990400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a20000f7,8,0,0
2543996800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a30000f7,12,0,0
2544003200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a40000f7,0,0,0
2544009600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a50000f7,4,0,0
2544016000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a60000f7,8,0,0
2544022400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a70000f7,12,0,0
2544028800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a80000f7,0,0,0
2544035200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a90000f7,4,0,0
2544041600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1aa0000f7,8,0,0
2544048000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1ab0000f7,12,0,0
2544054400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1ac0000f7,0,0,0
2544060800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1ad0000f7,4,0,0
2544067200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1ae0000f7,8,0,0
2544073600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1af0000f7,12,0,0
2544080000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1b00000f7,0,0,0
2544086400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1b10020f7,4,0,16
2544092800,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4ae1X000640,0x03XX00000,X,0,0
2544099200,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4b11X000641,0x03XX20000,X,1,0
2544105600,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4b51X000642,0x03XX40000,X,2,0
2544112000,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4b81X000643,0x03XX60000,X,3,0
2544118400,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4bc1X000644,0x03XX80000,X,4,0
2544124800,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4bf1X000645,0x03XXa0000,X,5,0
2544131200,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4c31X000646,0x03XXc0000,X,6,0
2544137600,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4c61X000647,0x03XXe0000,X,7,0
2544144000,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4ca1X000648,0x03XX00000,X,8,0
2544150400,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4cd1X000649,0x03XX20000,X,9,0
2544156800,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4d11X00064a,0x03XX40000,X,10,0
2544163200,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4d41X00064b,0x03XX60000,X,11,0
2544169600,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4d81X00064c,0x03XX80000,X,12,0
2544176000,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4db1X00064d,0x03XXa0000,X,13,0
2544182400,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4df1X00064e,0x03XXc0000,X,14,0
2544188800,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4e21X00064f,0x03XXe0000,X,15,0
2544195200,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4e61X000650,0x03XX00000,X,16,0
2544201600,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4e91X000651,0x03XX20000,X,17,0
2544208000,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4ed1X000652,0x03XX40000,X,18,0
2544214400,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4f01X000653,0x03XX60000,X,19,0
2544220800,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4f41X000654,0x03XX80000,X,20,0
2544227200,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4f71X000655,0x03XXa0000,X,21,0
2544233600,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4fb1X000656,0x03XXc0000,X,22,0
2544240000,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e4fe1X000657,0x03XXe0000,X,23,0
2544246400,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e5021X000658,0x03XX00000,X,24,0
2544252800,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e5051X000659,0x03XX20000,X,25,0
2544259200,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e5091X00065a,0x03XX40000,X,26,0
2544265600,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e50c1X00065b,0x03XX60000,X,27,0
2544272000,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e5101X00065c,0x03XX80000,X,28,0
2544278400,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e5131X00065d,0x03XXa0000,X,29,0
2544284800,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e5171X00065e,0x03XXc0000,X,30,0
2544291200,0,1,1,0,0,0,0,0,0,1,1,1,0x0002e51a1X00065f,0x03XXe0000,X,31,0
2544297600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1b20000f7,8,0,0
2544304000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1b30000f7,12,0,0
2544310400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1b40000f7,0,0,0
2544316800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1b50000f7,4,0,0
2544323200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1b60000f7,8,0,0
2544329600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1b70000f7,12,0,0
2544336000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1b80000f7,0,0,0
2544342400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1b90000f7,4,0,0
2544348800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1ba0000f7,8,0,0
2544355200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1bb0000f7,12,0,0
2544361600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1bc0000f7,0,0,0
2544368000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1bd0000f7,4,0,0
2544374400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1be0000f7,8,0,0
2544380800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1bf0000f7,12,0,0
2544387200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c00000f7,0,0,0
2544393600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c10000f7,4,0,0
2544400000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c20000f7,8,0,0
2544406400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c30000f7,12,0,0
2544412800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c40000f7,0,0,0
2544419200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c50000f7,4,0,0
2544425600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c60000f7,8,0,0
2544432000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1c70000f7,12,0,0
