time_ps,bank,debug_valid,debug_delay_cycles,hit1_valid,hit1_ready,hit1_empty,hit1_error,hit_ts8n,hit_key,asic,channel,t_fine,metadata_valid,metadata_hex
2518444000,0,1,390,1,1,0,0,6931,177,X,11,0,1,0x0002e4d41X00064b
2518476000,0,1,394,1,1,0,0,6931,177,X,12,0,1,0x0002e4d81X00064c
2518500000,0,1,397,1,1,0,0,6931,177,X,13,0,1,0x0002e4db1X00064d
2518532000,0,1,401,1,1,0,0,6931,177,X,14,0,1,0x0002e4df1X00064e
2518556000,0,1,404,1,1,0,0,6931,177,X,15,0,1,0x0002e4e21X00064f
2518588000,0,1,408,1,1,0,0,6931,177,X,16,0,1,0x0002e4e61X000650
2518612000,0,1,411,1,1,0,0,6931,177,X,17,0,1,0x0002e4e91X000651
2518644000,0,1,415,1,1,0,0,6931,177,X,18,0,1,0x0002e4ed1X000652
2518668000,0,1,418,1,1,0,0,6931,177,X,19,0,1,0x0002e4f01X000653
2518700000,0,1,422,1,1,0,0,6931,177,X,20,0,1,0x0002e4f41X000654
2518724000,0,1,425,1,1,0,0,6931,177,X,21,0,1,0x0002e4f71X000655
2518756000,0,1,429,1,1,0,0,6931,177,X,22,0,1,0x0002e4fb1X000656
2518780000,0,1,432,1,1,0,0,6931,177,X,23,0,1,0x0002e4fe1X000657
2518812000,0,1,436,1,1,0,0,6931,177,X,24,0,1,0x0002e5021X000658
2518836000,0,1,439,1,1,0,0,6931,177,X,25,0,1,0x0002e5051X000659
2518868000,0,1,443,1,1,0,0,6931,177,X,26,0,1,0x0002e5091X00065a
2518892000,0,1,446,1,1,0,0,6931,177,X,27,0,1,0x0002e50c1X00065b
2518924000,0,1,450,1,1,0,0,6931,177,X,28,0,1,0x0002e5101X00065c
2518948000,0,1,453,1,1,0,0,6931,177,X,29,0,1,0x0002e5131X00065d
2518980000,0,1,457,1,1,0,0,6931,177,X,30,0,1,0x0002e5171X00065e
2519004000,0,1,460,1,1,0,0,6931,177,X,31,0,1,0x0002e51a1X00065f
2532700000,0,1,912,1,1,0,0,8191,255,X,0,0,1,0x0002ebca1X000660
2532724000,0,1,915,1,1,0,0,8191,255,X,1,0,1,0x0002ebcd1X000661
2532756000,0,1,919,1,1,0,0,8191,255,X,2,0,1,0x0002ebd11X000662
2532780000,0,1,922,1,1,0,0,8191,255,X,3,0,1,0x0002ebd41X000663
2532812000,0,1,926,1,1,0,0,8191,255,X,4,0,1,0x0002ebd81X000664
2532836000,0,1,929,1,1,0,0,8191,255,X,5,0,1,0x0002ebdb1X000665
2532868000,0,1,933,1,1,0,0,8191,255,X,6,0,1,0x0002ebdf1X000666
2532892000,0,1,936,1,1,0,0,8191,255,X,7,0,1,0x0002ebe21X000667
2532924000,0,1,940,1,1,0,0,8191,255,X,8,0,1,0x0002ebe61X000668
2532948000,0,1,943,1,1,0,0,8191,255,X,9,0,1,0x0002ebe91X000669
2532980000,0,1,947,1,1,0,0,8191,255,X,10,0,1,0x0002ebed1X00066a
2533004000,0,1,950,1,1,0,0,8191,255,X,11,0,1,0x0002ebf01X00066b
2533036000,0,1,954,1,1,0,0,8191,255,X,12,0,1,0x0002ebf41X00066c
2533060000,0,1,957,1,1,0,0,8191,255,X,13,0,1,0x0002ebf71X00066d
2533092000,0,1,961,1,1,0,0,8191,255,X,14,0,1,0x0002ebfb1X00066e
2533116000,0,1,964,1,1,0,0,8191,255,X,15,0,1,0x0002ebfe1X00066f
2533148000,0,1,968,1,1,0,0,8191,255,X,16,0,1,0x0002ec021X000670
2533172000,0,1,971,1,1,0,0,8191,255,X,17,0,1,0x0002ec051X000671
2533204000,0,1,975,1,1,0,0,8191,255,X,18,0,1,0x0002ec091X000672
2533228000,0,1,978,1,1,0,0,8191,255,X,19,0,1,0x0002ec0c1X000673
2533260000,0,1,982,1,1,0,0,8191,255,X,20,0,1,0x0002ec101X000674
2533284000,0,1,985,1,1,0,0,8191,255,X,21,0,1,0x0002ec131X000675
2533316000,0,1,989,1,1,0,0,8191,255,X,22,0,1,0x0002ec171X000676
2533340000,0,1,992,1,1,0,0,8191,255,X,23,0,1,0x0002ec1a1X000677
2533372000,0,1,996,1,1,0,0,8191,255,X,24,0,1,0x0002ec1e1X000678
2533396000,0,1,999,1,1,0,0,8191,255,X,25,0,1,0x0002ec211X000679
2533428000,0,1,1003,1,1,0,0,8191,255,X,26,0,1,0x0002ec251X00067a
2533452000,0,1,1006,1,1,0,0,8191,255,X,27,0,1,0x0002ec281X00067b
2533484000,0,1,1010,1,1,0,0,8191,255,X,28,0,1,0x0002ec2c1X00067c
2533508000,0,1,1013,1,1,0,0,8191,255,X,29,0,1,0x0002ec2f1X00067d
2533540000,0,1,1017,1,1,0,0,8191,255,X,30,0,1,0x0002ec331X00067e
2533564000,0,1,1020,1,1,0,0,8191,255,X,31,0,1,0x0002ec361X00067f
2539980000,0,1,561,1,1,0,0,1260,78,X,0,0,1,0x0002ef581X000680
2540004000,0,1,564,1,1,0,0,1260,78,X,1,0,1,0x0002ef5b1X000681
2540036000,0,1,568,1,1,0,0,1260,78,X,2,0,1,0x0002ef5f1X000682
2540060000,0,1,571,1,1,0,0,1260,78,X,3,0,1,0x0002ef621X000683
2540092000,0,1,575,1,1,0,0,1260,78,X,4,0,1,0x0002ef661X000684
2540116000,0,1,578,1,1,0,0,1260,78,X,5,0,1,0x0002ef691X000685
2540148000,0,1,582,1,1,0,0,1260,78,X,6,0,1,0x0002ef6d1X000686
2540172000,0,1,585,1,1,0,0,1260,78,X,7,0,1,0x0002ef701X000687
2540204000,0,1,589,1,1,0,0,1260,78,X,8,0,1,0x0002ef741X000688
2540228000,0,1,592,1,1,0,0,1260,78,X,9,0,1,0x0002ef771X000689
2540260000,0,1,596,1,1,0,0,1260,78,X,10,0,1,0x0002ef7b1X00068a
2540284000,0,1,599,1,1,0,0,1260,78,X,11,0,1,0x0002ef7e1X00068b
2540316000,0,1,603,1,1,0,0,1260,78,X,12,0,1,0x0002ef821X00068c
2540340000,0,1,606,1,1,0,0,1260,78,X,13,0,1,0x0002ef851X00068d
2540372000,0,1,610,1,1,0,0,1260,78,X,14,0,1,0x0002ef891X00068e
2540396000,0,1,613,1,1,0,0,1260,78,X,15,0,1,0x0002ef8c1X00068f
2540428000,0,1,617,1,1,0,0,1260,78,X,16,0,1,0x0002ef901X000690
2540452000,0,1,620,1,1,0,0,1260,78,X,17,0,1,0x0002ef931X000691
2540484000,0,1,624,1,1,0,0,1260,78,X,18,0,1,0x0002ef971X000692
2540508000,0,1,627,1,1,0,0,1260,78,X,19,0,1,0x0002ef9a1X000693
2540540000,0,1,631,1,1,0,0,1260,78,X,20,0,1,0x0002ef9e1X000694
2540564000,0,1,634,1,1,0,0,1260,78,X,21,0,1,0x0002efa11X000695
2540596000,0,1,638,1,1,0,0,1260,78,X,22,0,1,0x0002efa51X000696
2540620000,0,1,641,1,1,0,0,1260,78,X,23,0,1,0x0002efa81X000697
2540652000,0,1,645,1,1,0,0,1260,78,X,24,0,1,0x0002efac1X000698
2540676000,0,1,648,1,1,0,0,1260,78,X,25,0,1,0x0002efaf1X000699
2540708000,0,1,652,1,1,0,0,1260,78,X,26,0,1,0x0002efb31X00069a
2540732000,0,1,655,1,1,0,0,1260,78,X,27,0,1,0x0002efb61X00069b
2540764000,0,1,659,1,1,0,0,1260,78,X,28,0,1,0x0002efba1X00069c
2540788000,0,1,662,1,1,0,0,1260,78,X,29,0,1,0x0002efbd1X00069d
2540820000,0,1,666,1,1,0,0,1260,78,X,30,0,1,0x0002efc11X00069e
2540844000,0,1,669,1,1,0,0,1260,78,X,31,0,1,0x0002efc41X00069f
2547260000,0,1,211,1,1,0,0,2520,157,X,0,0,1,0x0002f2e61X0006a0
2547284000,0,1,214,1,1,0,0,2520,157,X,1,0,1,0x0002f2e91X0006a1
2547316000,0,1,218,1,1,0,0,2520,157,X,2,0,1,0x0002f2ed1X0006a2
2547340000,0,1,221,1,1,0,0,2520,157,X,3,0,1,0x0002f2f01X0006a3
2547372000,0,1,225,1,1,0,0,2520,157,X,4,0,1,0x0002f2f41X0006a4
2547396000,0,1,228,1,1,0,0,2520,157,X,5,0,1,0x0002f2f71X0006a5
2547428000,0,1,232,1,1,0,0,2520,157,X,6,0,1,0x0002f2fb1X0006a6
2547452000,0,1,235,1,1,0,0,2520,157,X,7,0,1,0x0002f2fe1X0006a7
2547484000,0,1,239,1,1,0,0,2520,157,X,8,0,1,0x0002f3021X0006a8
2547508000,0,1,242,1,1,0,0,2520,157,X,9,0,1,0x0002f3051X0006a9
2547540000,0,1,246,1,1,0,0,2520,157,X,10,0,1,0x0002f3091X0006aa
2547564000,0,1,249,1,1,0,0,2520,157,X,11,0,1,0x0002f30c1X0006ab
2547596000,0,1,253,1,1,0,0,2520,157,X,12,0,1,0x0002f3101X0006ac
2547620000,0,1,256,1,1,0,0,2520,157,X,13,0,1,0x0002f3131X0006ad
2547652000,0,1,260,1,1,0,0,2520,157,X,14,0,1,0x0002f3171X0006ae
2547676000,0,1,263,1,1,0,0,2520,157,X,15,0,1,0x0002f31a1X0006af
2547708000,0,1,267,1,1,0,0,2520,157,X,16,0,1,0x0002f31e1X0006b0
2547732000,0,1,270,1,1,0,0,2520,157,X,17,0,1,0x0002f3211X0006b1
2547764000,0,1,274,1,1,0,0,2520,157,X,18,0,1,0x0002f3251X0006b2
2547788000,0,1,277,1,1,0,0,2520,157,X,19,0,1,0x0002f3281X0006b3
2547820000,0,1,281,1,1,0,0,2520,157,X,20,0,1,0x0002f32c1X0006b4
2547844000,0,1,284,1,1,0,0,2520,157,X,21,0,1,0x0002f32f1X0006b5
2547876000,0,1,288,1,1,0,0,2520,157,X,22,0,1,0x0002f3331X0006b6
2547900000,0,1,291,1,1,0,0,2520,157,X,23,0,1,0x0002f3361X0006b7
2547932000,0,1,295,1,1,0,0,2520,157,X,24,0,1,0x0002f33a1X0006b8
2547956000,0,1,298,1,1,0,0,2520,157,X,25,0,1,0x0002f33d1X0006b9
2547988000,0,1,302,1,1,0,0,2520,157,X,26,0,1,0x0002f3411X0006ba
2548012000,0,1,305,1,1,0,0,2520,157,X,27,0,1,0x0002f3441X0006bb
2548044000,0,1,309,1,1,0,0,2520,157,X,28,0,1,0x0002f3481X0006bc
2548068000,0,1,312,1,1,0,0,2520,157,X,29,0,1,0x0002f34b1X0006bd
2548100000,0,1,316,1,1,0,0,2520,157,X,30,0,1,0x0002f34f1X0006be
2548124000,0,1,319,1,1,0,0,2520,157,X,31,0,1,0x0002f3521X0006bf
2561820000,0,1,771,1,1,0,0,3780,236,X,0,0,1,0x0002fa021X0006c0
2561844000,0,1,774,1,1,0,0,3780,236,X,1,0,1,0x0002fa051X0006c1
2561876000,0,1,778,1,1,0,0,3780,236,X,2,0,1,0x0002fa091X0006c2
2561900000,0,1,781,1,1,0,0,3780,236,X,3,0,1,0x0002fa0c1X0006c3
2561932000,0,1,785,1,1,0,0,3780,236,X,4,0,1,0x0002fa101X0006c4
2561956000,0,1,788,1,1,0,0,3780,236,X,5,0,1,0x0002fa131X0006c5
2561988000,0,1,792,1,1,0,0,3780,236,X,6,0,1,0x0002fa171X0006c6
2562012000,0,1,795,1,1,0,0,3780,236,X,7,0,1,0x0002fa1a1X0006c7
2562044000,0,1,799,1,1,0,0,3780,236,X,8,0,1,0x0002fa1e1X0006c8
2562068000,0,1,802,1,1,0,0,3780,236,X,9,0,1,0x0002fa211X0006c9
2562100000,0,1,806,1,1,0,0,3780,236,X,10,0,1,0x0002fa251X0006ca
2562124000,0,1,809,1,1,0,0,3780,236,X,11,0,1,0x0002fa281X0006cb
2562156000,0,1,813,1,1,0,0,3780,236,X,12,0,1,0x0002fa2c1X0006cc
2562180000,0,1,816,1,1,0,0,3780,236,X,13,0,1,0x0002fa2f1X0006cd
2562212000,0,1,820,1,1,0,0,3780,236,X,14,0,1,0x0002fa331X0006ce
2562236000,0,1,823,1,1,0,0,3780,236,X,15,0,1,0x0002fa361X0006cf
2562268000,0,1,827,1,1,0,0,3780,236,X,16,0,1,0x0002fa3a1X0006d0
2562292000,0,1,830,1,1,0,0,3780,236,X,17,0,1,0x0002fa3d1X0006d1
2562324000,0,1,834,1,1,0,0,3780,236,X,18,0,1,0x0002fa411X0006d2
2562348000,0,1,837,1,1,0,0,3780,236,X,19,0,1,0x0002fa441X0006d3
2562380000,0,1,841,1,1,0,0,3780,236,X,20,0,1,0x0002fa481X0006d4
2562404000,0,1,844,1,1,0,0,3780,236,X,21,0,1,0x0002fa4b1X0006d5
2562436000,0,1,848,1,1,0,0,3780,236,X,22,0,1,0x0002fa4f1X0006d6
2562460000,0,1,851,1,1,0,0,3780,236,X,23,0,1,0x0002fa521X0006d7
2562492000,0,1,855,1,1,0,0,3780,236,X,24,0,1,0x0002fa561X0006d8
2562516000,0,1,858,1,1,0,0,3780,236,X,25,0,1,0x0002fa591X0006d9
2562548000,0,1,862,1,1,0,0,3780,236,X,26,0,1,0x0002fa5d1X0006da
2562572000,0,1,865,1,1,0,0,3780,236,X,27,0,1,0x0002fa601X0006db
2562604000,0,1,869,1,1,0,0,3780,236,X,28,0,1,0x0002fa641X0006dc
2562628000,0,1,872,1,1,0,0,3780,236,X,29,0,1,0x0002fa671X0006dd
2562660000,0,1,876,1,1,0,0,3780,236,X,30,0,1,0x0002fa6b1X0006de
2562684000,0,1,879,1,1,0,0,3780,236,X,31,0,1,0x0002fa6e1X0006df
2569100000,0,1,420,1,1,0,0,5041,59,X,0,0,1,0x0002fd901X0006e0
2569124000,0,1,423,1,1,0,0,5041,59,X,1,0,1,0x0002fd931X0006e1
2569156000,0,1,427,1,1,0,0,5041,59,X,2,0,1,0x0002fd971X0006e2
2569180000,0,1,430,1,1,0,0,5041,59,X,3,0,1,0x0002fd9a1X0006e3
2569212000,0,1,434,1,1,0,0,5041,59,X,4,0,1,0x0002fd9e1X0006e4
2569236000,0,1,437,1,1,0,0,5041,59,X,5,0,1,0x0002fda11X0006e5
2569268000,0,1,441,1,1,0,0,5041,59,X,6,0,1,0x0002fda51X0006e6
2569292000,0,1,444,1,1,0,0,5041,59,X,7,0,1,0x0002fda81X0006e7
2569324000,0,1,448,1,1,0,0,5041,59,X,8,0,1,0x0002fdac1X0006e8
2569348000,0,1,451,1,1,0,0,5041,59,X,9,0,1,0x0002fdaf1X0006e9
2569380000,0,1,455,1,1,0,0,5041,59,X,10,0,1,0x0002fdb31X0006ea
2569404000,0,1,458,1,1,0,0,5041,59,X,11,0,1,0x0002fdb61X0006eb
2569436000,0,1,462,1,1,0,0,5041,59,X,12,0,1,0x0002fdba1X0006ec
2569460000,0,1,465,1,1,0,0,5041,59,X,13,0,1,0x0002fdbd1X0006ed
2569492000,0,1,469,1,1,0,0,5041,59,X,14,0,1,0x0002fdc11X0006ee
2569516000,0,1,472,1,1,0,0,5041,59,X,15,0,1,0x0002fdc41X0006ef
2569548000,0,1,476,1,1,0,0,5041,59,X,16,0,1,0x0002fdc81X0006f0
2569572000,0,1,479,1,1,0,0,5041,59,X,17,0,1,0x0002fdcb1X0006f1
2569604000,0,1,483,1,1,0,0,5041,59,X,18,0,1,0x0002fdcf1X0006f2
2569628000,0,1,486,1,1,0,0,5041,59,X,19,0,1,0x0002fdd21X0006f3
2569660000,0,1,490,1,1,0,0,5041,59,X,20,0,1,0x0002fdd61X0006f4
2569684000,0,1,493,1,1,0,0,5041,59,X,21,0,1,0x0002fdd91X0006f5
2569716000,0,1,497,1,1,0,0,5041,59,X,22,0,1,0x0002fddd1X0006f6
2569740000,0,1,500,1,1,0,0,5041,59,X,23,0,1,0x0002fde01X0006f7
2569772000,0,1,504,1,1,0,0,5041,59,X,24,0,1,0x0002fde41X0006f8
2569796000,0,1,507,1,1,0,0,5041,59,X,25,0,1,0x0002fde71X0006f9
2569828000,0,1,511,1,1,0,0,5041,59,X,26,0,1,0x0002fdeb1X0006fa
2569852000,0,1,514,1,1,0,0,5041,59,X,27,0,1,0x0002fdee1X0006fb
2569884000,0,1,518,1,1,0,0,5041,59,X,28,0,1,0x0002fdf21X0006fc
2569908000,0,1,521,1,1,0,0,5041,59,X,29,0,1,0x0002fdf51X0006fd
2569940000,0,1,525,1,1,0,0,5041,59,X,30,0,1,0x0002fdf91X0006fe
2569964000,0,1,528,1,1,0,0,5041,59,X,31,0,1,0x0002fdfc1X0006ff
2576380000,0,1,70,1,1,0,0,6301,137,X,0,0,1,0x0003011e1X000700
2576404000,0,1,73,1,1,0,0,6301,137,X,1,0,1,0x000301211X000701
2576436000,0,1,77,1,1,0,0,6301,137,X,2,0,1,0x000301251X000702
2576460000,0,1,80,1,1,0,0,6301,137,X,3,0,1,0x000301281X000703
2576492000,0,1,84,1,1,0,0,6301,137,X,4,0,1,0x0003012c1X000704
2576516000,0,1,87,1,1,0,0,6301,137,X,5,0,1,0x0003012f1X000705
2576548000,0,1,91,1,1,0,0,6301,137,X,6,0,1,0x000301331X000706
2576572000,0,1,94,1,1,0,0,6301,137,X,7,0,1,0x000301361X000707
2576604000,0,1,98,1,1,0,0,6301,137,X,8,0,1,0x0003013a1X000708
2576628000,0,1,101,1,1,0,0,6301,137,X,9,0,1,0x0003013d1X000709
2576660000,0,1,105,1,1,0,0,6301,137,X,10,0,1,0x000301411X00070a
2576684000,0,1,108,1,1,0,0,6301,137,X,11,0,1,0x000301441X00070b
2576716000,0,1,112,1,1,0,0,6301,137,X,12,0,1,0x000301481X00070c
2576740000,0,1,115,1,1,0,0,6301,137,X,13,0,1,0x0003014b1X00070d
2576772000,0,1,119,1,1,0,0,6301,137,X,14,0,1,0x0003014f1X00070e
2576796000,0,1,122,1,1,0,0,6301,137,X,15,0,1,0x000301521X00070f
2576828000,0,1,126,1,1,0,0,6301,137,X,16,0,1,0x000301561X000710
2576852000,0,1,129,1,1,0,0,6301,137,X,17,0,1,0x000301591X000711
2576884000,0,1,133,1,1,0,0,6301,137,X,18,0,1,0x0003015d1X000712
2576908000,0,1,136,1,1,0,0,6301,137,X,19,0,1,0x000301601X000713
2576940000,0,1,140,1,1,0,0,6301,137,X,20,0,1,0x000301641X000714
2576964000,0,1,143,1,1,0,0,6301,137,X,21,0,1,0x000301671X000715
2576996000,0,1,147,1,1,0,0,6301,137,X,22,0,1,0x0003016b1X000716
2583660000,0,1,980,1,1,0,0,6301,137,X,23,0,1,0x000304ac1X000717
2583692000,0,1,984,1,1,0,0,6301,137,X,24,0,1,0x000304b01X000718
2583716000,0,1,987,1,1,0,0,6301,137,X,25,0,1,0x000304b31X000719
2583748000,0,1,991,1,1,0,0,6301,137,X,26,0,1,0x000304b71X00071a
2583772000,0,1,994,1,1,0,0,6301,137,X,27,0,1,0x000304ba1X00071b
2583804000,0,1,998,1,1,0,0,6301,137,X,28,0,1,0x000304be1X00071c
2583828000,0,1,1001,1,1,0,0,6301,137,X,29,0,1,0x000304c11X00071d
2583860000,0,1,1005,1,1,0,0,6301,137,X,30,0,1,0x000304c51X00071e
2583884000,0,1,1008,1,1,0,0,6301,137,X,31,0,1,0x000304c81X00071f
2590940000,0,1,630,1,1,0,0,7561,216,X,0,0,1,0x0003083a1X000720
2590964000,0,1,633,1,1,0,0,7561,216,X,1,0,1,0x0003083d1X000721
2590996000,0,1,637,1,1,0,0,7561,216,X,2,0,1,0x000308411X000722
2591020000,0,1,640,1,1,0,0,7561,216,X,3,0,1,0x000308441X000723
2591052000,0,1,644,1,1,0,0,7561,216,X,4,0,1,0x000308481X000724
2591076000,0,1,647,1,1,0,0,7561,216,X,5,0,1,0x0003084b1X000725
2591108000,0,1,651,1,1,0,0,7561,216,X,6,0,1,0x0003084f1X000726
2591132000,0,1,654,1,1,0,0,7561,216,X,7,0,1,0x000308521X000727
2591164000,0,1,658,1,1,0,0,7561,216,X,8,0,1,0x000308561X000728
2591188000,0,1,661,1,1,0,0,7561,216,X,9,0,1,0x000308591X000729
2591220000,0,1,665,1,1,0,0,7561,216,X,10,0,1,0x0003085d1X00072a
2591244000,0,1,668,1,1,0,0,7561,216,X,11,0,1,0x000308601X00072b
2591276000,0,1,672,1,1,0,0,7561,216,X,12,0,1,0x000308641X00072c
2591300000,0,1,675,1,1,0,0,7561,216,X,13,0,1,0x000308671X00072d
2591332000,0,1,679,1,1,0,0,7561,216,X,14,0,1,0x0003086b1X00072e
2591356000,0,1,682,1,1,0,0,7561,216,X,15,0,1,0x0003086e1X00072f
2591388000,0,1,686,1,1,0,0,7561,216,X,16,0,1,0x000308721X000730
2591412000,0,1,689,1,1,0,0,7561,216,X,17,0,1,0x000308751X000731
2591444000,0,1,693,1,1,0,0,7561,216,X,18,0,1,0x000308791X000732
2591468000,0,1,696,1,1,0,0,7561,216,X,19,0,1,0x0003087c1X000733
2591500000,0,1,700,1,1,0,0,7561,216,X,20,0,1,0x000308801X000734
2591524000,0,1,703,1,1,0,0,7561,216,X,21,0,1,0x000308831X000735
2591556000,0,1,707,1,1,0,0,7561,216,X,22,0,1,0x000308871X000736
2591580000,0,1,710,1,1,0,0,7561,216,X,23,0,1,0x0003088a1X000737
2591612000,0,1,714,1,1,0,0,7561,216,X,24,0,1,0x0003088e1X000738
2591636000,0,1,717,1,1,0,0,7561,216,X,25,0,1,0x000308911X000739
2591668000,0,1,721,1,1,0,0,7561,216,X,26,0,1,0x000308951X00073a
2591692000,0,1,724,1,1,0,0,7561,216,X,27,0,1,0x000308981X00073b
2591724000,0,1,728,1,1,0,0,7561,216,X,28,0,1,0x0003089c1X00073c
2591748000,0,1,731,1,1,0,0,7561,216,X,29,0,1,0x0003089f1X00073d
2591780000,0,1,735,1,1,0,0,7561,216,X,30,0,1,0x000308a31X00073e
2591804000,0,1,738,1,1,0,0,7561,216,X,31,0,1,0x000308a61X00073f
2598220000,0,1,279,1,1,0,0,630,39,X,0,0,1,0x00030bc81X000740
2598244000,0,1,282,1,1,0,0,630,39,X,1,0,1,0x00030bcb1X000741
2598276000,0,1,286,1,1,0,0,630,39,X,2,0,1,0x00030bcf1X000742
2598300000,0,1,289,1,1,0,0,630,39,X,3,0,1,0x00030bd21X000743
2598332000,0,1,293,1,1,0,0,630,39,X,4,0,1,0x00030bd61X000744
2598356000,0,1,296,1,1,0,0,630,39,X,5,0,1,0x00030bd91X000745
2598388000,0,1,300,1,1,0,0,630,39,X,6,0,1,0x00030bdd1X000746
2598412000,0,1,303,1,1,0,0,630,39,X,7,0,1,0x00030be01X000747
2598444000,0,1,307,1,1,0,0,630,39,X,8,0,1,0x00030be41X000748
2598468000,0,1,310,1,1,0,0,630,39,X,9,0,1,0x00030be71X000749
2598500000,0,1,314,1,1,0,0,630,39,X,10,0,1,0x00030beb1X00074a
2598524000,0,1,317,1,1,0,0,630,39,X,11,0,1,0x00030bee1X00074b
2598556000,0,1,321,1,1,0,0,630,39,X,12,0,1,0x00030bf21X00074c
2598580000,0,1,324,1,1,0,0,630,39,X,13,0,1,0x00030bf51X00074d
2598612000,0,1,328,1,1,0,0,630,39,X,14,0,1,0x00030bf91X00074e
2598636000,0,1,331,1,1,0,0,630,39,X,15,0,1,0x00030bfc1X00074f
2598668000,0,1,335,1,1,0,0,630,39,X,16,0,1,0x00030c001X000750
2598692000,0,1,338,1,1,0,0,630,39,X,17,0,1,0x00030c031X000751
2598724000,0,1,342,1,1,0,0,630,39,X,18,0,1,0x00030c071X000752
2598748000,0,1,345,1,1,0,0,630,39,X,19,0,1,0x00030c0a1X000753
2598780000,0,1,349,1,1,0,0,630,39,X,20,0,1,0x00030c0e1X000754
2598804000,0,1,352,1,1,0,0,630,39,X,21,0,1,0x00030c111X000755
2598836000,0,1,356,1,1,0,0,630,39,X,22,0,1,0x00030c151X000756
2598860000,0,1,359,1,1,0,0,630,39,X,23,0,1,0x00030c181X000757
2598892000,0,1,363,1,1,0,0,630,39,X,24,0,1,0x00030c1c1X000758
2598916000,0,1,366,1,1,0,0,630,39,X,25,0,1,0x00030c1f1X000759
2598948000,0,1,370,1,1,0,0,630,39,X,26,0,1,0x00030c231X00075a
2598972000,0,1,373,1,1,0,0,630,39,X,27,0,1,0x00030c261X00075b
2599004000,0,1,377,1,1,0,0,630,39,X,28,0,1,0x00030c2a1X00075c
2599028000,0,1,380,1,1,0,0,630,39,X,29,0,1,0x00030c2d1X00075d
2599060000,0,1,384,1,1,0,0,630,39,X,30,0,1,0x00030c311X00075e
2599084000,0,1,387,1,1,0,0,630,39,X,31,0,1,0x00030c341X00075f
2612780000,0,1,839,1,1,0,0,1890,118,X,0,0,1,0x000312e41X000760
2612804000,0,1,842,1,1,0,0,1890,118,X,1,0,1,0x000312e71X000761
2612836000,0,1,846,1,1,0,0,1890,118,X,2,0,1,0x000312eb1X000762
2612860000,0,1,849,1,1,0,0,1890,118,X,3,0,1,0x000312ee1X000763
2612892000,0,1,853,1,1,0,0,1890,118,X,4,0,1,0x000312f21X000764
2612916000,0,1,856,1,1,0,0,1890,118,X,5,0,1,0x000312f51X000765
2612948000,0,1,860,1,1,0,0,1890,118,X,6,0,1,0x000312f91X000766
2612972000,0,1,863,1,1,0,0,1890,118,X,7,0,1,0x000312fc1X000767
2613004000,0,1,867,1,1,0,0,1890,118,X,8,0,1,0x000313001X000768
2613028000,0,1,870,1,1,0,0,1890,118,X,9,0,1,0x000313031X000769
2613060000,0,1,874,1,1,0,0,1890,118,X,10,0,1,0x000313071X00076a
2613084000,0,1,877,1,1,0,0,1890,118,X,11,0,1,0x0003130a1X00076b
2613116000,0,1,881,1,1,0,0,1890,118,X,12,0,1,0x0003130e1X00076c
2613140000,0,1,884,1,1,0,0,1890,118,X,13,0,1,0x000313111X00076d
2613172000,0,1,888,1,1,0,0,1890,118,X,14,0,1,0x000313151X00076e
2613196000,0,1,891,1,1,0,0,1890,118,X,15,0,1,0x000313181X00076f
2613228000,0,1,895,1,1,0,0,1890,118,X,16,0,1,0x0003131c1X000770
2613252000,0,1,898,1,1,0,0,1890,118,X,17,0,1,0x0003131f1X000771
2613284000,0,1,902,1,1,0,0,1890,118,X,18,0,1,0x000313231X000772
2613308000,0,1,905,1,1,0,0,1890,118,X,19,0,1,0x000313261X000773
2613340000,0,1,909,1,1,0,0,1890,118,X,20,0,1,0x0003132a1X000774
2613364000,0,1,912,1,1,0,0,1890,118,X,21,0,1,0x0003132d1X000775
2613396000,0,1,916,1,1,0,0,1890,118,X,22,0,1,0x000313311X000776
2613420000,0,1,919,1,1,0,0,1890,118,X,23,0,1,0x000313341X000777
2613452000,0,1,923,1,1,0,0,1890,118,X,24,0,1,0x000313381X000778
2613476000,0,1,926,1,1,0,0,1890,118,X,25,0,1,0x0003133b1X000779
2613508000,0,1,930,1,1,0,0,1890,118,X,26,0,1,0x0003133f1X00077a
2613532000,0,1,933,1,1,0,0,1890,118,X,27,0,1,0x000313421X00077b
2613564000,0,1,937,1,1,0,0,1890,118,X,28,0,1,0x000313461X00077c
2613588000,0,1,940,1,1,0,0,1890,118,X,29,0,1,0x000313491X00077d
2613620000,0,1,944,1,1,0,0,1890,118,X,30,0,1,0x0003134d1X00077e
2613644000,0,1,947,1,1,0,0,1890,118,X,31,0,1,0x000313501X00077f
2620060000,0,1,489,1,1,0,0,3150,196,X,0,0,1,0x000316721X000780
2620084000,0,1,492,1,1,0,0,3150,196,X,1,0,1,0x000316751X000781
2620116000,0,1,496,1,1,0,0,3150,196,X,2,0,1,0x000316791X000782
2620140000,0,1,499,1,1,0,0,3150,196,X,3,0,1,0x0003167c1X000783
2620172000,0,1,503,1,1,0,0,3150,196,X,4,0,1,0x000316801X000784
2620196000,0,1,506,1,1,0,0,3150,196,X,5,0,1,0x000316831X000785
2620228000,0,1,510,1,1,0,0,3150,196,X,6,0,1,0x000316871X000786
2620252000,0,1,513,1,1,0,0,3150,196,X,7,0,1,0x0003168a1X000787
