hit_id,lane,channel,t_fine,t_coarse,root_hit_id,abs_ts_a,abs_ts_pre_rbcam,run_origin
798855595558375,0,7,0,18762,798855595558375,2489076000,2489212000,1
798872775427560,0,8,0,18762,798872775427560,2489108000,2489244000,1
798885660329449,0,9,0,18762,798885660329449,2489132000,2489268000,1
798902840198634,0,10,0,18762,798902840198634,2489164000,2489300000,1
798915725100523,0,11,0,18762,798915725100523,2489188000,2489324000,1
798932904969708,0,12,0,18762,798932904969708,2489220000,2489356000,1
798945789871597,0,13,0,18762,798945789871597,2489244000,2489380000,1
798962969740782,0,14,0,18762,798962969740782,2489276000,2489412000,1
798975854642671,0,15,0,18762,798975854642671,2489300000,2489436000,1
798993034511856,0,16,0,18762,798993034511856,2489332000,2489468000,1
799005919413745,0,17,0,18762,799005919413745,2489356000,2489492000,1
799023099282930,0,18,0,18762,799023099282930,2489388000,2489524000,1
799035984184819,0,19,0,18762,799035984184819,2489412000,2489548000,1
799053164054004,0,20,0,18762,799053164054004,2489444000,2489580000,1
799066048955893,0,21,0,18762,799066048955893,2489468000,2489604000,1
799083228825078,0,22,0,18762,799083228825078,2489500000,2489636000,1
799096113726967,0,23,0,18762,799096113726967,2489524000,2489660000,1
799113293596152,0,24,0,18762,799113293596152,2489556000,2489692000,1
799126178498041,0,25,0,18762,799126178498041,2489580000,2489716000,1
799143358367226,0,26,0,18762,799143358367226,2489612000,2489748000,1
799156243269115,0,27,0,18762,799156243269115,2489636000,2489772000,1
799173423138300,0,28,0,18762,799173423138300,2489668000,2489804000,1
799186308040189,0,29,0,18762,799186308040189,2489692000,2489828000,1
799203487909374,0,30,0,18762,799203487909374,2489724000,2489860000,1
799216372811263,0,31,0,18762,799216372811263,2489748000,2489884000,1
802660936582656,0,0,0,4124,802660936582656,2496164000,2496300000,1
802673821484545,0,1,0,4124,802673821484545,2496188000,2496324000,1
802691001353730,0,2,0,4124,802691001353730,2496220000,2496356000,1
802703886255619,0,3,0,4124,802703886255619,2496244000,2496380000,1
802721066124804,0,4,0,4124,802721066124804,2496276000,2496412000,1
802733951026693,0,5,0,4124,802733951026693,2496300000,2496436000,1
802751130895878,0,6,0,4124,802751130895878,2496332000,2496468000,1
802764015797767,0,7,0,4124,802764015797767,2496356000,2496492000,1
802781195666952,0,8,0,4124,802781195666952,2496388000,2496524000,1
802794080568841,0,9,0,4124,802794080568841,2496412000,2496548000,1
802811260438026,0,10,0,4124,802811260438026,2496444000,2496580000,1
802824145339915,0,11,0,4124,802824145339915,2496468000,2496604000,1
802841325209100,0,12,0,4124,802841325209100,2496500000,2496636000,1
802854210110989,0,13,0,4124,802854210110989,2496524000,2496660000,1
802871389980174,0,14,0,4124,802871389980174,2496556000,2496692000,1
802884274882063,0,15,0,4124,802884274882063,2496580000,2496716000,1
802901454751248,0,16,0,4124,802901454751248,2496612000,2496748000,1
802914339653137,0,17,0,4124,802914339653137,2496636000,2496772000,1
802931519522322,0,18,0,4124,802931519522322,2496668000,2496804000,1
802944404424211,0,19,0,4124,802944404424211,2496692000,2496828000,1
802961584293396,0,20,0,4124,802961584293396,2496724000,2496860000,1
802974469195285,0,21,0,4124,802974469195285,2496748000,2496884000,1
802991649064470,0,22,0,4124,802991649064470,2496780000,2496916000,1
803004533966359,0,23,0,4124,803004533966359,2496804000,2496940000,1
803021713835544,0,24,0,4124,803021713835544,2496836000,2496972000,1
803034598737433,0,25,0,4124,803034598737433,2496860000,2496996000,1
803051778606618,0,26,0,4124,803051778606618,2496892000,2497028000,1
803064663508507,0,27,0,4124,803064663508507,2496916000,2497052000,1
803081843377692,0,28,0,4124,803081843377692,2496948000,2497084000,1
803094728279581,0,29,0,4124,803094728279581,2496972000,2497108000,1
803111908148766,0,30,0,4124,803111908148766,2497004000,2497140000,1
803124793050655,0,31,0,4124,803124793050655,2497028000,2497164000,1
810477777061408,0,0,0,18632,810477777061408,2510724000,2510860000,1
810490661963297,0,1,0,18632,810490661963297,2510748000,2510884000,1
810507841832482,0,2,0,18632,810507841832482,2510780000,2510916000,1
810520726734371,0,3,0,18632,810520726734371,2510804000,2510940000,1
810537906603556,0,4,0,18632,810537906603556,2510836000,2510972000,1
810550791505445,0,5,0,18632,810550791505445,2510860000,2510996000,1
810567971374630,0,6,0,18632,810567971374630,2510892000,2511028000,1
810580856276519,0,7,0,18632,810580856276519,2510916000,2511052000,1
810598036145704,0,8,0,18632,810598036145704,2510948000,2511084000,1
810610921047593,0,9,0,18632,810610921047593,2510972000,2511108000,1
810628100916778,0,10,0,18632,810628100916778,2511004000,2511140000,1
810640985818667,0,11,0,18632,810640985818667,2511028000,2511164000,1
810658165687852,0,12,0,18632,810658165687852,2511060000,2511196000,1
810671050589741,0,13,0,18632,810671050589741,2511084000,2511220000,1
810688230458926,0,14,0,18632,810688230458926,2511116000,2511252000,1
810701115360815,0,15,0,18632,810701115360815,2511140000,2511276000,1
810718295230000,0,16,0,18632,810718295230000,2511172000,2511308000,1
810731180131889,0,17,0,18632,810731180131889,2511196000,2511332000,1
810748360001074,0,18,0,18632,810748360001074,2511228000,2511364000,1
810761244902963,0,19,0,18632,810761244902963,2511252000,2511388000,1
810778424772148,0,20,0,18632,810778424772148,2511284000,2511420000,1
810791309674037,0,21,0,18632,810791309674037,2511308000,2511444000,1
810808489543222,0,22,0,18632,810808489543222,2511340000,2511476000,1
810821374445111,0,23,0,18632,810821374445111,2511364000,2511500000,1
810838554314296,0,24,0,18632,810838554314296,2511396000,2511532000,1
810851439216185,0,25,0,18632,810851439216185,2511420000,2511556000,1
810868619085370,0,26,0,18632,810868619085370,2511452000,2511588000,1
810881503987259,0,27,0,18632,810881503987259,2511476000,2511612000,1
810898683856444,0,28,0,18632,810898683856444,2511508000,2511644000,1
810911568758333,0,29,0,18632,810911568758333,2511532000,2511668000,1
810928748627518,0,30,0,18632,810928748627518,2511564000,2511700000,1
810941633529407,0,31,0,18632,810941633529407,2511588000,2511724000,1
814386197300800,0,0,0,3141,814386197300800,2518004000,2518140000,1
814399082202689,0,1,0,3141,814399082202689,2518028000,2518164000,1
814416262071874,0,2,0,3141,814416262071874,2518060000,2518196000,1
814429146973763,0,3,0,3141,814429146973763,2518084000,2518220000,1
814446326842948,0,4,0,3141,814446326842948,2518116000,2518252000,1
814459211744837,0,5,0,3141,814459211744837,2518140000,2518276000,1
814476391614022,0,6,0,3141,814476391614022,2518172000,2518308000,1
814489276515911,0,7,0,3141,814489276515911,2518196000,2518332000,1
814506456385096,0,8,0,3141,814506456385096,2518228000,2518364000,1
814519341286985,0,9,0,3141,814519341286985,2518252000,2518388000,1
814536521156170,0,10,0,3141,814536521156170,2518284000,2518420000,1
814549406058059,0,11,0,3141,814549406058059,2518308000,2518444000,1
814566585927244,0,12,0,3141,814566585927244,2518340000,2518476000,1
814579470829133,0,13,0,3141,814579470829133,2518364000,2518500000,1
814596650698318,0,14,0,3141,814596650698318,2518396000,2518532000,1
814609535600207,0,15,0,3141,814609535600207,2518420000,2518556000,1
814626715469392,0,16,0,3141,814626715469392,2518452000,2518588000,1
814639600371281,0,17,0,3141,814639600371281,2518476000,2518612000,1
814656780240466,0,18,0,3141,814656780240466,2518508000,2518644000,1
814669665142355,0,19,0,3141,814669665142355,2518532000,2518668000,1
814686845011540,0,20,0,3141,814686845011540,2518564000,2518700000,1
814699729913429,0,21,0,3141,814699729913429,2518588000,2518724000,1
814716909782614,0,22,0,3141,814716909782614,2518620000,2518756000,1
814729794684503,0,23,0,3141,814729794684503,2518644000,2518780000,1
814746974553688,0,24,0,3141,814746974553688,2518676000,2518812000,1
814759859455577,0,25,0,3141,814759859455577,2518700000,2518836000,1
814777039324762,0,26,0,3141,814777039324762,2518732000,2518868000,1
814789924226651,0,27,0,3141,814789924226651,2518756000,2518892000,1
814807104095836,0,28,0,3141,814807104095836,2518788000,2518924000,1
814819988997725,0,29,0,3141,814819988997725,2518812000,2518948000,1
814837168866910,0,30,0,3141,814837168866910,2518844000,2518980000,1
814850053768799,0,31,0,3141,814850053768799,2518868000,2519004000,1
822203037779552,0,0,0,63,822203037779552,2532564000,2532700000,1
822215922681441,0,1,0,63,822215922681441,2532588000,2532724000,1
822233102550626,0,2,0,63,822233102550626,2532620000,2532756000,1
822245987452515,0,3,0,63,822245987452515,2532644000,2532780000,1
822263167321700,0,4,0,63,822263167321700,2532676000,2532812000,1
822276052223589,0,5,0,63,822276052223589,2532700000,2532836000,1
822293232092774,0,6,0,63,822293232092774,2532732000,2532868000,1
822306116994663,0,7,0,63,822306116994663,2532756000,2532892000,1
822323296863848,0,8,0,63,822323296863848,2532788000,2532924000,1
822336181765737,0,9,0,63,822336181765737,2532812000,2532948000,1
822353361634922,0,10,0,63,822353361634922,2532844000,2532980000,1
822366246536811,0,11,0,63,822366246536811,2532868000,2533004000,1
822383426405996,0,12,0,63,822383426405996,2532900000,2533036000,1
822396311307885,0,13,0,63,822396311307885,2532924000,2533060000,1
822413491177070,0,14,0,63,822413491177070,2532956000,2533092000,1
822426376078959,0,15,0,63,822426376078959,2532980000,2533116000,1
822443555948144,0,16,0,63,822443555948144,2533012000,2533148000,1
822456440850033,0,17,0,63,822456440850033,2533036000,2533172000,1
822473620719218,0,18,0,63,822473620719218,2533068000,2533204000,1
822486505621107,0,19,0,63,822486505621107,2533092000,2533228000,1
822503685490292,0,20,0,63,822503685490292,2533124000,2533260000,1
822516570392181,0,21,0,63,822516570392181,2533148000,2533284000,1
822533750261366,0,22,0,63,822533750261366,2533180000,2533316000,1
822546635163255,0,23,0,63,822546635163255,2533204000,2533340000,1
822563815032440,0,24,0,63,822563815032440,2533236000,2533372000,1
822576699934329,0,25,0,63,822576699934329,2533260000,2533396000,1
822593879803514,0,26,0,63,822593879803514,2533292000,2533428000,1
822606764705403,0,27,0,63,822606764705403,2533316000,2533452000,1
822623944574588,0,28,0,63,822623944574588,2533348000,2533484000,1
822636829476477,0,29,0,63,822636829476477,2533372000,2533508000,1
822654009345662,0,30,0,63,822654009345662,2533404000,2533540000,1
822666894247551,0,31,0,63,822666894247551,2533428000,2533564000,1
826111458018944,0,0,0,22629,826111458018944,2539844000,2539980000,1
826124342920833,0,1,0,22629,826124342920833,2539868000,2540004000,1
826141522790018,0,2,0,22629,826141522790018,2539900000,2540036000,1
826154407691907,0,3,0,22629,826154407691907,2539924000,2540060000,1
826171587561092,0,4,0,22629,826171587561092,2539956000,2540092000,1
826184472462981,0,5,0,22629,826184472462981,2539980000,2540116000,1
826201652332166,0,6,0,22629,826201652332166,2540012000,2540148000,1
826214537234055,0,7,0,22629,826214537234055,2540036000,2540172000,1
826231717103240,0,8,0,22629,826231717103240,2540068000,2540204000,1
826244602005129,0,9,0,22629,826244602005129,2540092000,2540228000,1
826261781874314,0,10,0,22629,826261781874314,2540124000,2540260000,1
826274666776203,0,11,0,22629,826274666776203,2540148000,2540284000,1
826291846645388,0,12,0,22629,826291846645388,2540180000,2540316000,1
826304731547277,0,13,0,22629,826304731547277,2540204000,2540340000,1
826321911416462,0,14,0,22629,826321911416462,2540236000,2540372000,1
826334796318351,0,15,0,22629,826334796318351,2540260000,2540396000,1
826351976187536,0,16,0,22629,826351976187536,2540292000,2540428000,1
826364861089425,0,17,0,22629,826364861089425,2540316000,2540452000,1
826382040958610,0,18,0,22629,826382040958610,2540348000,2540484000,1
826394925860499,0,19,0,22629,826394925860499,2540372000,2540508000,1
826412105729684,0,20,0,22629,826412105729684,2540404000,2540540000,1
826424990631573,0,21,0,22629,826424990631573,2540428000,2540564000,1
826442170500758,0,22,0,22629,826442170500758,2540460000,2540596000,1
826455055402647,0,23,0,22629,826455055402647,2540484000,2540620000,1
826472235271832,0,24,0,22629,826472235271832,2540516000,2540652000,1
826485120173721,0,25,0,22629,826485120173721,2540540000,2540676000,1
826502300042906,0,26,0,22629,826502300042906,2540572000,2540708000,1
826515184944795,0,27,0,22629,826515184944795,2540596000,2540732000,1
826532364813980,0,28,0,22629,826532364813980,2540628000,2540764000,1
826545249715869,0,29,0,22629,826545249715869,2540652000,2540788000,1
826562429585054,0,30,0,22629,826562429585054,2540684000,2540820000,1
826575314486943,0,31,0,22629,826575314486943,2540708000,2540844000,1
830019878258336,0,0,0,27714,830019878258336,2547124000,2547260000,1
830032763160225,0,1,0,27714,830032763160225,2547148000,2547284000,1
830049943029410,0,2,0,27714,830049943029410,2547180000,2547316000,1
830062827931299,0,3,0,27714,830062827931299,2547204000,2547340000,1
830080007800484,0,4,0,27714,830080007800484,2547236000,2547372000,1
830092892702373,0,5,0,27714,830092892702373,2547260000,2547396000,1
830110072571558,0,6,0,27714,830110072571558,2547292000,2547428000,1
830122957473447,0,7,0,27714,830122957473447,2547316000,2547452000,1
830140137342632,0,8,0,27714,830140137342632,2547348000,2547484000,1
830153022244521,0,9,0,27714,830153022244521,2547372000,2547508000,1
830170202113706,0,10,0,27714,830170202113706,2547404000,2547540000,1
830183087015595,0,11,0,27714,830183087015595,2547428000,2547564000,1
830200266884780,0,12,0,27714,830200266884780,2547460000,2547596000,1
830213151786669,0,13,0,27714,830213151786669,2547484000,2547620000,1
830230331655854,0,14,0,27714,830230331655854,2547516000,2547652000,1
830243216557743,0,15,0,27714,830243216557743,2547540000,2547676000,1
830260396426928,0,16,0,27714,830260396426928,2547572000,2547708000,1
830273281328817,0,17,0,27714,830273281328817,2547596000,2547732000,1
830290461198002,0,18,0,27714,830290461198002,2547628000,2547764000,1
830303346099891,0,19,0,27714,830303346099891,2547652000,2547788000,1
830320525969076,0,20,0,27714,830320525969076,2547684000,2547820000,1
830333410870965,0,21,0,27714,830333410870965,2547708000,2547844000,1
830350590740150,0,22,0,27714,830350590740150,2547740000,2547876000,1
830363475642039,0,23,0,27714,830363475642039,2547764000,2547900000,1
830380655511224,0,24,0,27714,830380655511224,2547796000,2547932000,1
830393540413113,0,25,0,27714,830393540413113,2547820000,2547956000,1
830410720282298,0,26,0,27714,830410720282298,2547852000,2547988000,1
830423605184187,0,27,0,27714,830423605184187,2547876000,2548012000,1
830440785053372,0,28,0,27714,830440785053372,2547908000,2548044000,1
830453669955261,0,29,0,27714,830453669955261,2547932000,2548068000,1
830470849824446,0,30,0,27714,830470849824446,2547964000,2548100000,1
830483734726335,0,31,0,27714,830483734726335,2547988000,2548124000,1
837836718737088,0,0,0,29207,837836718737088,2561684000,2561820000,1
837849603638977,0,1,0,29207,837849603638977,2561708000,2561844000,1
837866783508162,0,2,0,29207,837866783508162,2561740000,2561876000,1
837879668410051,0,3,0,29207,837879668410051,2561764000,2561900000,1
837896848279236,0,4,0,29207,837896848279236,2561796000,2561932000,1
837909733181125,0,5,0,29207,837909733181125,2561820000,2561956000,1
837926913050310,0,6,0,29207,837926913050310,2561852000,2561988000,1
837939797952199,0,7,0,29207,837939797952199,2561876000,2562012000,1
837956977821384,0,8,0,29207,837956977821384,2561908000,2562044000,1
837969862723273,0,9,0,29207,837969862723273,2561932000,2562068000,1
837987042592458,0,10,0,29207,837987042592458,2561964000,2562100000,1
837999927494347,0,11,0,29207,837999927494347,2561988000,2562124000,1
838017107363532,0,12,0,29207,838017107363532,2562020000,2562156000,1
838029992265421,0,13,0,29207,838029992265421,2562044000,2562180000,1
838047172134606,0,14,0,29207,838047172134606,2562076000,2562212000,1
838060057036495,0,15,0,29207,838060057036495,2562100000,2562236000,1
838077236905680,0,16,0,29207,838077236905680,2562132000,2562268000,1
838090121807569,0,17,0,29207,838090121807569,2562156000,2562292000,1
838107301676754,0,18,0,29207,838107301676754,2562188000,2562324000,1
838120186578643,0,19,0,29207,838120186578643,2562212000,2562348000,1
838137366447828,0,20,0,29207,838137366447828,2562244000,2562380000,1
838150251349717,0,21,0,29207,838150251349717,2562268000,2562404000,1
838167431218902,0,22,0,29207,838167431218902,2562300000,2562436000,1
838180316120791,0,23,0,29207,838180316120791,2562324000,2562460000,1
838197495989976,0,24,0,29207,838197495989976,2562356000,2562492000,1
838210380891865,0,25,0,29207,838210380891865,2562380000,2562516000,1
838227560761050,0,26,0,29207,838227560761050,2562412000,2562548000,1
838240445662939,0,27,0,29207,838240445662939,2562436000,2562572000,1
838257625532124,0,28,0,29207,838257625532124,2562468000,2562604000,1
838270510434013,0,29,0,29207,838270510434013,2562492000,2562628000,1
838287690303198,0,30,0,29207,838287690303198,2562524000,2562660000,1
838300575205087,0,31,0,29207,838300575205087,2562548000,2562684000,1
841745138976480,0,0,0,25320,841745138976480,2568964000,2569100000,1
841758023878369,0,1,0,25320,841758023878369,2568988000,2569124000,1
841775203747554,0,2,0,25320,841775203747554,2569020000,2569156000,1
841788088649443,0,3,0,25320,841788088649443,2569044000,2569180000,1
841805268518628,0,4,0,25320,841805268518628,2569076000,2569212000,1
841818153420517,0,5,0,25320,841818153420517,2569100000,2569236000,1
841835333289702,0,6,0,25320,841835333289702,2569132000,2569268000,1
841848218191591,0,7,0,25320,841848218191591,2569156000,2569292000,1
841865398060776,0,8,0,25320,841865398060776,2569188000,2569324000,1
841878282962665,0,9,0,25320,841878282962665,2569212000,2569348000,1
841895462831850,0,10,0,25320,841895462831850,2569244000,2569380000,1
841908347733739,0,11,0,25320,841908347733739,2569268000,2569404000,1
841925527602924,0,12,0,25320,841925527602924,2569300000,2569436000,1
841938412504813,0,13,0,25320,841938412504813,2569324000,2569460000,1
841955592373998,0,14,0,25320,841955592373998,2569356000,2569492000,1
841968477275887,0,15,0,25320,841968477275887,2569380000,2569516000,1
841985657145072,0,16,0,25320,841985657145072,2569412000,2569548000,1
841998542046961,0,17,0,25320,841998542046961,2569436000,2569572000,1
842015721916146,0,18,0,25320,842015721916146,2569468000,2569604000,1
842028606818035,0,19,0,25320,842028606818035,2569492000,2569628000,1
842045786687220,0,20,0,25320,842045786687220,2569524000,2569660000,1
842058671589109,0,21,0,25320,842058671589109,2569548000,2569684000,1
842075851458294,0,22,0,25320,842075851458294,2569580000,2569716000,1
842088736360183,0,23,0,25320,842088736360183,2569604000,2569740000,1
842105916229368,0,24,0,25320,842105916229368,2569636000,2569772000,1
842118801131257,0,25,0,25320,842118801131257,2569660000,2569796000,1
842135981000442,0,26,0,25320,842135981000442,2569692000,2569828000,1
842148865902331,0,27,0,25320,842148865902331,2569716000,2569852000,1
842166045771516,0,28,0,25320,842166045771516,2569748000,2569884000,1
842178930673405,0,29,0,25320,842178930673405,2569772000,2569908000,1
842196110542590,0,30,0,25320,842196110542590,2569804000,2569940000,1
842208995444479,0,31,0,25320,842208995444479,2569828000,2569964000,1
845653559215872,0,0,0,10718,845653559215872,2576244000,2576380000,1
845666444117761,0,1,0,10718,845666444117761,2576268000,2576404000,1
845683623986946,0,2,0,10718,845683623986946,2576300000,2576436000,1
845696508888835,0,3,0,10718,845696508888835,2576324000,2576460000,1
845713688758020,0,4,0,10718,845713688758020,2576356000,2576492000,1
845726573659909,0,5,0,10718,845726573659909,2576380000,2576516000,1
845743753529094,0,6,0,10718,845743753529094,2576412000,2576548000,1
845756638430983,0,7,0,10718,845756638430983,2576436000,2576572000,1
845773818300168,0,8,0,10718,845773818300168,2576468000,2576604000,1
845786703202057,0,9,0,10718,845786703202057,2576492000,2576628000,1
845803883071242,0,10,0,10718,845803883071242,2576524000,2576660000,1
845816767973131,0,11,0,10718,845816767973131,2576548000,2576684000,1
845833947842316,0,12,0,10718,845833947842316,2576580000,2576716000,1
845846832744205,0,13,0,10718,845846832744205,2576604000,2576740000,1
845864012613390,0,14,0,10718,845864012613390,2576636000,2576772000,1
845876897515279,0,15,0,10718,845876897515279,2576660000,2576796000,1
845894077384464,0,16,0,10718,845894077384464,2576692000,2576828000,1
845906962286353,0,17,0,10718,845906962286353,2576716000,2576852000,1
845924142155538,0,18,0,10718,845924142155538,2576748000,2576884000,1
845937027057427,0,19,0,10718,845937027057427,2576772000,2576908000,1
845954206926612,0,20,0,10718,845954206926612,2576804000,2576940000,1
845967091828501,0,21,0,10718,845967091828501,2576828000,2576964000,1
845984271697686,0,22,0,10718,845984271697686,2576860000,2576996000,1
849561979455255,0,23,0,10718,849561979455255,2583524000,2583660000,1
849579159324440,0,24,0,10718,849579159324440,2583556000,2583692000,1
849592044226329,0,25,0,10718,849592044226329,2583580000,2583716000,1
849609224095514,0,26,0,10718,849609224095514,2583612000,2583748000,1
849622108997403,0,27,0,10718,849622108997403,2583636000,2583772000,1
849639288866588,0,28,0,10718,849639288866588,2583668000,2583804000,1
849652173768477,0,29,0,10718,849652173768477,2583692000,2583828000,1
849669353637662,0,30,0,10718,849669353637662,2583724000,2583860000,1
849682238539551,0,31,0,10718,849682238539551,2583748000,2583884000,1
853470399694624,0,0,0,12292,853470399694624,2590804000,2590940000,1
853483284596513,0,1,0,12292,853483284596513,2590828000,2590964000,1
853500464465698,0,2,0,12292,853500464465698,2590860000,2590996000,1
853513349367587,0,3,0,12292,853513349367587,2590884000,2591020000,1
853530529236772,0,4,0,12292,853530529236772,2590916000,2591052000,1
853543414138661,0,5,0,12292,853543414138661,2590940000,2591076000,1
853560594007846,0,6,0,12292,853560594007846,2590972000,2591108000,1
853573478909735,0,7,0,12292,853573478909735,2590996000,2591132000,1
853590658778920,0,8,0,12292,853590658778920,2591028000,2591164000,1
853603543680809,0,9,0,12292,853603543680809,2591052000,2591188000,1
853620723549994,0,10,0,12292,853620723549994,2591084000,2591220000,1
853633608451883,0,11,0,12292,853633608451883,2591108000,2591244000,1
853650788321068,0,12,0,12292,853650788321068,2591140000,2591276000,1
853663673222957,0,13,0,12292,853663673222957,2591164000,2591300000,1
853680853092142,0,14,0,12292,853680853092142,2591196000,2591332000,1
853693737994031,0,15,0,12292,853693737994031,2591220000,2591356000,1
853710917863216,0,16,0,12292,853710917863216,2591252000,2591388000,1
853723802765105,0,17,0,12292,853723802765105,2591276000,2591412000,1
853740982634290,0,18,0,12292,853740982634290,2591308000,2591444000,1
853753867536179,0,19,0,12292,853753867536179,2591332000,2591468000,1
853771047405364,0,20,0,12292,853771047405364,2591364000,2591500000,1
853783932307253,0,21,0,12292,853783932307253,2591388000,2591524000,1
853801112176438,0,22,0,12292,853801112176438,2591420000,2591556000,1
853813997078327,0,23,0,12292,853813997078327,2591444000,2591580000,1
853831176947512,0,24,0,12292,853831176947512,2591476000,2591612000,1
853844061849401,0,25,0,12292,853844061849401,2591500000,2591636000,1
853861241718586,0,26,0,12292,853861241718586,2591532000,2591668000,1
853874126620475,0,27,0,12292,853874126620475,2591556000,2591692000,1
853891306489660,0,28,0,12292,853891306489660,2591588000,2591724000,1
853904191391549,0,29,0,12292,853904191391549,2591612000,2591748000,1
853921371260734,0,30,0,12292,853921371260734,2591644000,2591780000,1
853934256162623,0,31,0,12292,853934256162623,2591668000,2591804000,1
857378819934016,0,0,0,14734,857378819934016,2598084000,2598220000,1
857391704835905,0,1,0,14734,857391704835905,2598108000,2598244000,1
857408884705090,0,2,0,14734,857408884705090,2598140000,2598276000,1
857421769606979,0,3,0,14734,857421769606979,2598164000,2598300000,1
857438949476164,0,4,0,14734,857438949476164,2598196000,2598332000,1
857451834378053,0,5,0,14734,857451834378053,2598220000,2598356000,1
857469014247238,0,6,0,14734,857469014247238,2598252000,2598388000,1
857481899149127,0,7,0,14734,857481899149127,2598276000,2598412000,1
857499079018312,0,8,0,14734,857499079018312,2598308000,2598444000,1
857511963920201,0,9,0,14734,857511963920201,2598332000,2598468000,1
857529143789386,0,10,0,14734,857529143789386,2598364000,2598500000,1
857542028691275,0,11,0,14734,857542028691275,2598388000,2598524000,1
857559208560460,0,12,0,14734,857559208560460,2598420000,2598556000,1
857572093462349,0,13,0,14734,857572093462349,2598444000,2598580000,1
857589273331534,0,14,0,14734,857589273331534,2598476000,2598612000,1
857602158233423,0,15,0,14734,857602158233423,2598500000,2598636000,1
857619338102608,0,16,0,14734,857619338102608,2598532000,2598668000,1
857632223004497,0,17,0,14734,857632223004497,2598556000,2598692000,1
857649402873682,0,18,0,14734,857649402873682,2598588000,2598724000,1
857662287775571,0,19,0,14734,857662287775571,2598612000,2598748000,1
857679467644756,0,20,0,14734,857679467644756,2598644000,2598780000,1
857692352546645,0,21,0,14734,857692352546645,2598668000,2598804000,1
857709532415830,0,22,0,14734,857709532415830,2598700000,2598836000,1
857722417317719,0,23,0,14734,857722417317719,2598724000,2598860000,1
857739597186904,0,24,0,14734,857739597186904,2598756000,2598892000,1
857752482088793,0,25,0,14734,857752482088793,2598780000,2598916000,1
857769661957978,0,26,0,14734,857769661957978,2598812000,2598948000,1
857782546859867,0,27,0,14734,857782546859867,2598836000,2598972000,1
857799726729052,0,28,0,14734,857799726729052,2598868000,2599004000,1
857812611630941,0,29,0,14734,857812611630941,2598892000,2599028000,1
857829791500126,0,30,0,14734,857829791500126,2598924000,2599060000,1
857842676402015,0,31,0,14734,857842676402015,2598948000,2599084000,1
865195660412768,0,0,0,4302,865195660412768,2612644000,2612780000,1
865208545314657,0,1,0,4302,865208545314657,2612668000,2612804000,1
865225725183842,0,2,0,4302,865225725183842,2612700000,2612836000,1
865238610085731,0,3,0,4302,865238610085731,2612724000,2612860000,1
865255789954916,0,4,0,4302,865255789954916,2612756000,2612892000,1
865268674856805,0,5,0,4302,865268674856805,2612780000,2612916000,1
865285854725990,0,6,0,4302,865285854725990,2612812000,2612948000,1
865298739627879,0,7,0,4302,865298739627879,2612836000,2612972000,1
865315919497064,0,8,0,4302,865315919497064,2612868000,2613004000,1
865328804398953,0,9,0,4302,865328804398953,2612892000,2613028000,1
865345984268138,0,10,0,4302,865345984268138,2612924000,2613060000,1
865358869170027,0,11,0,4302,865358869170027,2612948000,2613084000,1
865376049039212,0,12,0,4302,865376049039212,2612980000,2613116000,1
865388933941101,0,13,0,4302,865388933941101,2613004000,2613140000,1
865406113810286,0,14,0,4302,865406113810286,2613036000,2613172000,1
865418998712175,0,15,0,4302,865418998712175,2613060000,2613196000,1
865436178581360,0,16,0,4302,865436178581360,2613092000,2613228000,1
865449063483249,0,17,0,4302,865449063483249,2613116000,2613252000,1
865466243352434,0,18,0,4302,865466243352434,2613148000,2613284000,1
865479128254323,0,19,0,4302,865479128254323,2613172000,2613308000,1
865496308123508,0,20,0,4302,865496308123508,2613204000,2613340000,1
865509193025397,0,21,0,4302,865509193025397,2613228000,2613364000,1
865526372894582,0,22,0,4302,865526372894582,2613260000,2613396000,1
865539257796471,0,23,0,4302,865539257796471,2613284000,2613420000,1
865556437665656,0,24,0,4302,865556437665656,2613316000,2613452000,1
865569322567545,0,25,0,4302,865569322567545,2613340000,2613476000,1
865586502436730,0,26,0,4302,865586502436730,2613372000,2613508000,1
865599387338619,0,27,0,4302,865599387338619,2613396000,2613532000,1
865616567207804,0,28,0,4302,865616567207804,2613428000,2613564000,1
865629452109693,0,29,0,4302,865629452109693,2613452000,2613588000,1
865646631978878,0,30,0,4302,865646631978878,2613484000,2613620000,1
865659516880767,0,31,0,4302,865659516880767,2613508000,2613644000,1
869104080652160,0,0,0,7308,869104080652160,2619924000,2620060000,1
869116965554049,0,1,0,7308,869116965554049,2619948000,2620084000,1
869134145423234,0,2,0,7308,869134145423234,2619980000,2620116000,1
869147030325123,0,3,0,7308,869147030325123,2620004000,2620140000,1
869164210194308,0,4,0,7308,869164210194308,2620036000,2620172000,1
869177095096197,0,5,0,7308,869177095096197,2620060000,2620196000,1
869194274965382,0,6,0,7308,869194274965382,2620092000,2620228000,1
869207159867271,0,7,0,7308,869207159867271,2620116000,2620252000,1
869224339736456,0,8,0,7308,869224339736456,2620148000,2620284000,1
869237224638345,0,9,0,7308,869237224638345,2620172000,2620308000,1
869254404507530,0,10,0,7308,869254404507530,2620204000,2620340000,1
869267289409419,0,11,0,7308,869267289409419,2620228000,2620364000,1
869284469278604,0,12,0,7308,869284469278604,2620260000,2620396000,1
869297354180493,0,13,0,7308,869297354180493,2620284000,2620420000,1
