time_ps,tap,valid,ready,sop,eop,error,is_hit,data_hex,decoded_asic,decoded_channel,decoded_t_fine,metadata_valid,metadata_hex
2605860000,7,1,1,1,1,0,0,0x1f70000f7,12,0,0,0,0x0000000000000000
2605988000,0,1,1,1,1,0,0,0x1f80000f7,0,0,0,0,0x0000000000000000
2605988000,4,1,1,1,1,0,0,0x1f80000f7,0,0,0,0,0x0000000000000000
2606116000,1,1,1,1,1,0,0,0x1f90000f7,4,0,0,0,0x0000000000000000
2606116000,5,1,1,1,1,0,0,0x1f90000f7,4,0,0,0,0x0000000000000000
2606244000,2,1,1,1,1,0,0,0x1fa0000f7,8,0,0,0,0x0000000000000000
2606244000,6,1,1,1,1,0,0,0x1fa0000f7,8,0,0,0,0x0000000000000000
2606372000,3,1,1,1,1,0,0,0x1fb0000f7,12,0,0,0,0x0000000000000000
2606372000,7,1,1,1,1,0,0,0x1fb0000f7,12,0,0,0,0x0000000000000000
2606500000,0,1,1,1,1,0,0,0x1fc0000f7,0,0,0,0,0x0000000000000000
2606500000,4,1,1,1,1,0,0,0x1fc0000f7,0,0,0,0,0x0000000000000000
2606628000,1,1,1,1,1,0,0,0x1fd0000f7,4,0,0,0,0x0000000000000000
2606628000,5,1,1,1,1,0,0,0x1fd0000f7,4,0,0,0,0x0000000000000000
2606756000,2,1,1,1,1,0,0,0x1fe0000f7,8,0,0,0,0x0000000000000000
2606756000,6,1,1,1,1,0,0,0x1fe0000f7,8,0,0,0,0x0000000000000000
2606884000,3,1,1,1,1,0,0,0x1ff0000f7,12,0,0,0,0x0000000000000000
2606884000,7,1,1,1,1,0,0,0x1ff0000f7,12,0,0,0,0x0000000000000000
2607012000,0,1,1,1,1,0,0,0x1000000f7,0,0,0,0,0x0000000000000000
2607012000,4,1,1,1,1,0,0,0x1000000f7,0,0,0,0,0x0000000000000000
2607140000,1,1,1,1,1,0,0,0x1010000f7,4,0,0,0,0x0000000000000000
2607140000,5,1,1,1,1,0,0,0x1010000f7,4,0,0,0,0x0000000000000000
2607268000,2,1,1,1,1,0,0,0x1020000f7,8,0,0,0,0x0000000000000000
2607268000,6,1,1,1,1,0,0,0x1020000f7,8,0,0,0,0x0000000000000000
2607396000,3,1,1,1,1,0,0,0x1030000f7,12,0,0,0,0x0000000000000000
2607396000,7,1,1,1,1,0,0,0x1030000f7,12,0,0,0,0x0000000000000000
2607524000,0,1,1,1,1,0,0,0x1040000f7,0,0,0,0,0x0000000000000000
2607524000,4,1,1,1,1,0,0,0x1040000f7,0,0,0,0,0x0000000000000000
2607652000,1,1,1,1,1,0,0,0x1050000f7,4,0,0,0,0x0000000000000000
2607652000,5,1,1,1,1,0,0,0x1050000f7,4,0,0,0,0x0000000000000000
2607780000,2,1,1,1,1,0,0,0x1060000f7,8,0,0,0,0x0000000000000000
2607780000,6,1,1,1,1,0,0,0x1060000f7,8,0,0,0,0x0000000000000000
2607908000,3,1,1,1,1,0,0,0x1070000f7,12,0,0,0,0x0000000000000000
2607908000,7,1,1,1,1,0,0,0x1070000f7,12,0,0,0,0x0000000000000000
2608036000,0,1,1,1,1,0,0,0x1080000f7,0,0,0,0,0x0000000000000000
2608036000,4,1,1,1,1,0,0,0x1080000f7,0,0,0,0,0x0000000000000000
2608164000,1,1,1,1,1,0,0,0x1090000f7,4,0,0,0,0x0000000000000000
2608164000,5,1,1,1,1,0,0,0x1090000f7,4,0,0,0,0x0000000000000000
2608292000,2,1,1,1,1,0,0,0x10a0000f7,8,0,0,0,0x0000000000000000
2608292000,6,1,1,1,1,0,0,0x10a0000f7,8,0,0,0,0x0000000000000000
2608420000,3,1,1,1,1,0,0,0x10b0000f7,12,0,0,0,0x0000000000000000
2608420000,7,1,1,1,1,0,0,0x10b0000f7,12,0,0,0,0x0000000000000000
2608548000,0,1,1,1,1,0,0,0x10c0000f7,0,0,0,0,0x0000000000000000
2608548000,4,1,1,1,1,0,0,0x10c0000f7,0,0,0,0,0x0000000000000000
2608676000,1,1,1,1,1,0,0,0x10d0000f7,4,0,0,0,0x0000000000000000
2608676000,5,1,1,1,1,0,0,0x10d0000f7,4,0,0,0,0x0000000000000000
2608804000,2,1,1,1,1,0,0,0x10e0000f7,8,0,0,0,0x0000000000000000
2608804000,6,1,1,1,1,0,0,0x10e0000f7,8,0,0,0,0x0000000000000000
2608932000,3,1,1,1,1,0,0,0x10f0000f7,12,0,0,0,0x0000000000000000
2608932000,7,1,1,1,1,0,0,0x10f0000f7,12,0,0,0,0x0000000000000000
2609060000,0,1,1,1,1,0,0,0x1100000f7,0,0,0,0,0x0000000000000000
2609060000,4,1,1,1,1,0,0,0x1100000f7,0,0,0,0,0x0000000000000000
2609188000,1,1,1,1,1,0,0,0x1110000f7,4,0,0,0,0x0000000000000000
2609188000,5,1,1,1,1,0,0,0x1110000f7,4,0,0,0,0x0000000000000000
2609316000,2,1,1,1,1,0,0,0x1120000f7,8,0,0,0,0x0000000000000000
2609316000,6,1,1,1,1,0,0,0x1120000f7,8,0,0,0,0x0000000000000000
2609444000,3,1,1,1,1,0,0,0x1130000f7,12,0,0,0,0x0000000000000000
2609444000,7,1,1,1,1,0,0,0x1130000f7,12,0,0,0,0x0000000000000000
2609572000,0,1,1,1,1,0,0,0x1140000f7,0,0,0,0,0x0000000000000000
2609572000,4,1,1,1,1,0,0,0x1140000f7,0,0,0,0,0x0000000000000000
2609700000,1,1,1,1,1,0,0,0x1150000f7,4,0,0,0,0x0000000000000000
2609700000,5,1,1,1,1,0,0,0x1150000f7,4,0,0,0,0x0000000000000000
2609828000,2,1,1,1,1,0,0,0x1160000f7,8,0,0,0,0x0000000000000000
2609828000,6,1,1,1,1,0,0,0x1160000f7,8,0,0,0,0x0000000000000000
2609956000,3,1,1,1,1,0,0,0x1170000f7,12,0,0,0,0x0000000000000000
2609956000,7,1,1,1,1,0,0,0x1170000f7,12,0,0,0,0x0000000000000000
2610084000,0,1,1,1,1,0,0,0x1180000f7,0,0,0,0,0x0000000000000000
2610084000,4,1,1,1,1,0,0,0x1180000f7,0,0,0,0,0x0000000000000000
2610212000,1,1,1,1,1,0,0,0x1190000f7,4,0,0,0,0x0000000000000000
2610212000,5,1,1,1,1,0,0,0x1190000f7,4,0,0,0,0x0000000000000000
2610340000,2,1,1,1,1,0,0,0x11a0000f7,8,0,0,0,0x0000000000000000
2610340000,6,1,1,1,1,0,0,0x11a0000f7,8,0,0,0,0x0000000000000000
2610468000,3,1,1,1,1,0,0,0x11b0000f7,12,0,0,0,0x0000000000000000
2610468000,7,1,1,1,1,0,0,0x11b0000f7,12,0,0,0,0x0000000000000000
2610596000,0,1,1,1,1,0,0,0x11c0000f7,0,0,0,0,0x0000000000000000
2610596000,4,1,1,1,1,0,0,0x11c0000f7,0,0,0,0,0x0000000000000000
2610724000,1,1,1,1,1,0,0,0x11d0000f7,4,0,0,0,0x0000000000000000
2610724000,5,1,1,1,1,0,0,0x11d0000f7,4,0,0,0,0x0000000000000000
2610852000,2,1,1,1,1,0,0,0x11e0000f7,8,0,0,0,0x0000000000000000
2610852000,6,1,1,1,1,0,0,0x11e0000f7,8,0,0,0,0x0000000000000000
2610980000,3,1,1,1,1,0,0,0x11f0000f7,12,0,0,0,0x0000000000000000
2610980000,7,1,1,1,1,0,0,0x11f0000f7,12,0,0,0,0x0000000000000000
2611108000,0,1,1,1,1,0,0,0x1200000f7,0,0,0,0,0x0000000000000000
2611108000,4,1,1,1,1,0,0,0x1200000f7,0,0,0,0,0x0000000000000000
2611236000,1,1,1,1,1,0,0,0x1210000f7,4,0,0,0,0x0000000000000000
2611236000,5,1,1,1,1,0,0,0x1210000f7,4,0,0,0,0x0000000000000000
2611364000,2,1,1,1,1,0,0,0x1220000f7,8,0,0,0,0x0000000000000000
2611364000,6,1,1,1,1,0,0,0x1220000f7,8,0,0,0,0x0000000000000000
2611492000,3,1,1,1,1,0,0,0x1230000f7,12,0,0,0,0x0000000000000000
2611492000,7,1,1,1,1,0,0,0x1230000f7,12,0,0,0,0x0000000000000000
2611620000,0,1,1,1,1,0,0,0x1240000f7,0,0,0,0,0x0000000000000000
2611620000,4,1,1,1,1,0,0,0x1240000f7,0,0,0,0,0x0000000000000000
2611748000,1,1,1,1,1,0,0,0x1250000f7,4,0,0,0,0x0000000000000000
2611748000,5,1,1,1,1,0,0,0x1250000f7,4,0,0,0,0x0000000000000000
2611876000,2,1,1,1,1,0,0,0x1260000f7,8,0,0,0,0x0000000000000000
2611876000,6,1,1,1,1,0,0,0x1260000f7,8,0,0,0,0x0000000000000000
2612004000,7,1,1,1,1,0,0,0x1270000f7,12,0,0,0,0x0000000000000000
2612012000,3,1,1,1,0,0,0,0x1270020f7,12,0,16,0,0x0000000000000000
2612044000,3,1,1,0,0,0,1,0x06XX00000,X,0,0,1,0x00030bc81X000740
2612076000,3,1,1,0,0,0,1,0x06XX20000,X,1,0,1,0x00030bcb1X000741
2612108000,3,1,1,0,0,0,1,0x06XX40000,X,2,0,1,0x00030bcf1X000742
2612132000,0,1,1,1,1,0,0,0x1280000f7,0,0,0,0,0x0000000000000000
2612132000,4,1,1,1,1,0,0,0x1280000f7,0,0,0,0,0x0000000000000000
2612140000,3,1,1,0,0,0,1,0x06XX60000,X,3,0,1,0x00030bd21X000743
2612172000,3,1,1,0,0,0,1,0x06XX80000,X,4,0,1,0x00030bd61X000744
2612204000,3,1,1,0,0,0,1,0x06XXa0000,X,5,0,1,0x00030bd91X000745
2612236000,3,1,1,0,0,0,1,0x06XXc0000,X,6,0,1,0x00030bdd1X000746
2612260000,1,1,1,1,1,0,0,0x1290000f7,4,0,0,0,0x0000000000000000
2612260000,5,1,1,1,1,0,0,0x1290000f7,4,0,0,0,0x0000000000000000
2612268000,3,1,1,0,0,0,1,0x06XXe0000,X,7,0,1,0x00030be01X000747
2612300000,3,1,1,0,0,0,1,0x06XX00000,X,8,0,1,0x00030be41X000748
2612332000,3,1,1,0,0,0,1,0x06XX20000,X,9,0,1,0x00030be71X000749
2612364000,3,1,1,0,0,0,1,0x06XX40000,X,10,0,1,0x00030beb1X00074a
2612388000,2,1,1,1,1,0,0,0x12a0000f7,8,0,0,0,0x0000000000000000
2612388000,6,1,1,1,1,0,0,0x12a0000f7,8,0,0,0,0x0000000000000000
2612396000,3,1,1,0,0,0,1,0x06XX60000,X,11,0,1,0x00030bee1X00074b
2612428000,3,1,1,0,0,0,1,0x06XX80000,X,12,0,1,0x00030bf21X00074c
2612460000,3,1,1,0,0,0,1,0x06XXa0000,X,13,0,1,0x00030bf51X00074d
2612492000,3,1,1,0,0,0,1,0x06XXc0000,X,14,0,1,0x00030bf91X00074e
2612516000,7,1,1,1,1,0,0,0x12b0000f7,12,0,0,0,0x0000000000000000
2612524000,3,1,1,0,0,0,1,0x06XXe0000,X,15,0,1,0x00030bfc1X00074f
2612556000,3,1,1,0,0,0,1,0x06XX00000,X,16,0,1,0x00030c001X000750
2612588000,3,1,1,0,0,0,1,0x06XX20000,X,17,0,1,0x00030c031X000751
2612620000,3,1,1,0,0,0,1,0x06XX40000,X,18,0,1,0x00030c071X000752
2612644000,0,1,1,1,1,0,0,0x12c0000f7,0,0,0,0,0x0000000000000000
2612644000,4,1,1,1,1,0,0,0x12c0000f7,0,0,0,0,0x0000000000000000
2612652000,3,1,1,0,0,0,1,0x06XX60000,X,19,0,1,0x00030c0a1X000753
2612684000,3,1,1,0,0,0,1,0x06XX80000,X,20,0,1,0x00030c0e1X000754
2612716000,3,1,1,0,0,0,1,0x06XXa0000,X,21,0,1,0x00030c111X000755
2612748000,3,1,1,0,0,0,1,0x06XXc0000,X,22,0,1,0x00030c151X000756
2612772000,1,1,1,1,1,0,0,0x12d0000f7,4,0,0,0,0x0000000000000000
2612772000,5,1,1,1,1,0,0,0x12d0000f7,4,0,0,0,0x0000000000000000
2612780000,3,1,1,0,0,0,1,0x06XXe0000,X,23,0,1,0x00030c181X000757
2612812000,3,1,1,0,0,0,1,0x06XX00000,X,24,0,1,0x00030c1c1X000758
2612844000,3,1,1,0,0,0,1,0x06XX20000,X,25,0,1,0x00030c1f1X000759
2612876000,3,1,1,0,0,0,1,0x06XX40000,X,26,0,1,0x00030c231X00075a
2612900000,2,1,1,1,1,0,0,0x12e0000f7,8,0,0,0,0x0000000000000000
2612900000,6,1,1,1,1,0,0,0x12e0000f7,8,0,0,0,0x0000000000000000
2612908000,3,1,1,0,0,0,1,0x06XX60000,X,27,0,1,0x00030c261X00075b
2612940000,3,1,1,0,0,0,1,0x06XX80000,X,28,0,1,0x00030c2a1X00075c
2612972000,3,1,1,0,0,0,1,0x06XXa0000,X,29,0,1,0x00030c2d1X00075d
2613004000,3,1,1,0,0,0,1,0x06XXc0000,X,30,0,1,0x00030c311X00075e
2613028000,7,1,1,1,1,0,0,0x12f0000f7,12,0,0,0,0x0000000000000000
2613036000,3,1,1,0,1,0,1,0x06XXe0000,X,31,0,1,0x00030c341X00075f
2613116000,3,1,1,1,1,0,0,0x12b0000f7,12,0,0,0,0x0000000000000000
2613156000,0,1,1,1,1,0,0,0x1300000f7,0,0,0,0,0x0000000000000000
2613156000,4,1,1,1,1,0,0,0x1300000f7,0,0,0,0,0x0000000000000000
2613196000,3,1,1,1,1,0,0,0x12f0000f7,12,0,0,0,0x0000000000000000
2613284000,1,1,1,1,1,0,0,0x1310000f7,4,0,0,0,0x0000000000000000
2613284000,5,1,1,1,1,0,0,0x1310000f7,4,0,0,0,0x0000000000000000
2613412000,2,1,1,1,1,0,0,0x1320000f7,8,0,0,0,0x0000000000000000
2613412000,6,1,1,1,1,0,0,0x1320000f7,8,0,0,0,0x0000000000000000
2613540000,3,1,1,1,1,0,0,0x1330000f7,12,0,0,0,0x0000000000000000
2613540000,7,1,1,1,1,0,0,0x1330000f7,12,0,0,0,0x0000000000000000
2613668000,0,1,1,1,1,0,0,0x1340000f7,0,0,0,0,0x0000000000000000
2613668000,4,1,1,1,1,0,0,0x1340000f7,0,0,0,0,0x0000000000000000
2613796000,1,1,1,1,1,0,0,0x1350000f7,4,0,0,0,0x0000000000000000
2613796000,5,1,1,1,1,0,0,0x1350000f7,4,0,0,0,0x0000000000000000
2613924000,2,1,1,1,1,0,0,0x1360000f7,8,0,0,0,0x0000000000000000
2613924000,6,1,1,1,1,0,0,0x1360000f7,8,0,0,0,0x0000000000000000
2614052000,3,1,1,1,1,0,0,0x1370000f7,12,0,0,0,0x0000000000000000
2614052000,7,1,1,1,1,0,0,0x1370000f7,12,0,0,0,0x0000000000000000
2614180000,0,1,1,1,1,0,0,0x1380000f7,0,0,0,0,0x0000000000000000
2614180000,4,1,1,1,1,0,0,0x1380000f7,0,0,0,0,0x0000000000000000
2614308000,1,1,1,1,1,0,0,0x1390000f7,4,0,0,0,0x0000000000000000
2614308000,5,1,1,1,1,0,0,0x1390000f7,4,0,0,0,0x0000000000000000
2614436000,2,1,1,1,1,0,0,0x13a0000f7,8,0,0,0,0x0000000000000000
2614436000,6,1,1,1,1,0,0,0x13a0000f7,8,0,0,0,0x0000000000000000
2614564000,3,1,1,1,1,0,0,0x13b0000f7,12,0,0,0,0x0000000000000000
2614564000,7,1,1,1,1,0,0,0x13b0000f7,12,0,0,0,0x0000000000000000
2614692000,0,1,1,1,1,0,0,0x13c0000f7,0,0,0,0,0x0000000000000000
2614692000,4,1,1,1,1,0,0,0x13c0000f7,0,0,0,0,0x0000000000000000
2614820000,1,1,1,1,1,0,0,0x13d0000f7,4,0,0,0,0x0000000000000000
2614820000,5,1,1,1,1,0,0,0x13d0000f7,4,0,0,0,0x0000000000000000
2614948000,2,1,1,1,1,0,0,0x13e0000f7,8,0,0,0,0x0000000000000000
2614948000,6,1,1,1,1,0,0,0x13e0000f7,8,0,0,0,0x0000000000000000
2615076000,3,1,1,1,1,0,0,0x13f0000f7,12,0,0,0,0x0000000000000000
2615076000,7,1,1,1,1,0,0,0x13f0000f7,12,0,0,0,0x0000000000000000
2615204000,0,1,1,1,1,0,0,0x1400000f7,0,0,0,0,0x0000000000000000
2615204000,4,1,1,1,1,0,0,0x1400000f7,0,0,0,0,0x0000000000000000
2615332000,1,1,1,1,1,0,0,0x1410000f7,4,0,0,0,0x0000000000000000
2615332000,5,1,1,1,1,0,0,0x1410000f7,4,0,0,0,0x0000000000000000
2615460000,2,1,1,1,1,0,0,0x1420000f7,8,0,0,0,0x0000000000000000
2615460000,6,1,1,1,1,0,0,0x1420000f7,8,0,0,0,0x0000000000000000
2615588000,3,1,1,1,1,0,0,0x1430000f7,12,0,0,0,0x0000000000000000
2615588000,7,1,1,1,1,0,0,0x1430000f7,12,0,0,0,0x0000000000000000
2615716000,0,1,1,1,1,0,0,0x1440000f7,0,0,0,0,0x0000000000000000
2615716000,4,1,1,1,1,0,0,0x1440000f7,0,0,0,0,0x0000000000000000
2615844000,1,1,1,1,1,0,0,0x1450000f7,4,0,0,0,0x0000000000000000
2615844000,5,1,1,1,1,0,0,0x1450000f7,4,0,0,0,0x0000000000000000
2615972000,2,1,1,1,1,0,0,0x1460000f7,8,0,0,0,0x0000000000000000
2615972000,6,1,1,1,1,0,0,0x1460000f7,8,0,0,0,0x0000000000000000
2616100000,3,1,1,1,1,0,0,0x1470000f7,12,0,0,0,0x0000000000000000
2616100000,7,1,1,1,1,0,0,0x1470000f7,12,0,0,0,0x0000000000000000
2616228000,0,1,1,1,1,0,0,0x1480000f7,0,0,0,0,0x0000000000000000
2616228000,4,1,1,1,1,0,0,0x1480000f7,0,0,0,0,0x0000000000000000
2616356000,1,1,1,1,1,0,0,0x1490000f7,4,0,0,0,0x0000000000000000
2616356000,5,1,1,1,1,0,0,0x1490000f7,4,0,0,0,0x0000000000000000
2616484000,2,1,1,1,1,0,0,0x14a0000f7,8,0,0,0,0x0000000000000000
2616484000,6,1,1,1,1,0,0,0x14a0000f7,8,0,0,0,0x0000000000000000
2616612000,3,1,1,1,1,0,0,0x14b0000f7,12,0,0,0,0x0000000000000000
2616612000,7,1,1,1,1,0,0,0x14b0000f7,12,0,0,0,0x0000000000000000
2616740000,0,1,1,1,1,0,0,0x14c0000f7,0,0,0,0,0x0000000000000000
2616740000,4,1,1,1,1,0,0,0x14c0000f7,0,0,0,0,0x0000000000000000
2616868000,1,1,1,1,1,0,0,0x14d0000f7,4,0,0,0,0x0000000000000000
2616868000,5,1,1,1,1,0,0,0x14d0000f7,4,0,0,0,0x0000000000000000
2616996000,2,1,1,1,1,0,0,0x14e0000f7,8,0,0,0,0x0000000000000000
2616996000,6,1,1,1,1,0,0,0x14e0000f7,8,0,0,0,0x0000000000000000
2617124000,3,1,1,1,1,0,0,0x14f0000f7,12,0,0,0,0x0000000000000000
2617124000,7,1,1,1,1,0,0,0x14f0000f7,12,0,0,0,0x0000000000000000
2617252000,0,1,1,1,1,0,0,0x1500000f7,0,0,0,0,0x0000000000000000
2617252000,4,1,1,1,1,0,0,0x1500000f7,0,0,0,0,0x0000000000000000
2617380000,1,1,1,1,1,0,0,0x1510000f7,4,0,0,0,0x0000000000000000
2617380000,5,1,1,1,1,0,0,0x1510000f7,4,0,0,0,0x0000000000000000
2617508000,2,1,1,1,1,0,0,0x1520000f7,8,0,0,0,0x0000000000000000
2617508000,6,1,1,1,1,0,0,0x1520000f7,8,0,0,0,0x0000000000000000
2617636000,3,1,1,1,1,0,0,0x1530000f7,12,0,0,0,0x0000000000000000
2617636000,7,1,1,1,1,0,0,0x1530000f7,12,0,0,0,0x0000000000000000
2617764000,0,1,1,1,1,0,0,0x1540000f7,0,0,0,0,0x0000000000000000
2617764000,4,1,1,1,1,0,0,0x1540000f7,0,0,0,0,0x0000000000000000
2617892000,1,1,1,1,1,0,0,0x1550000f7,4,0,0,0,0x0000000000000000
2617892000,5,1,1,1,1,0,0,0x1550000f7,4,0,0,0,0x0000000000000000
2618020000,2,1,1,1,1,0,0,0x1560000f7,8,0,0,0,0x0000000000000000
2618020000,6,1,1,1,1,0,0,0x1560000f7,8,0,0,0,0x0000000000000000
2618148000,3,1,1,1,1,0,0,0x1570000f7,12,0,0,0,0x0000000000000000
2618148000,7,1,1,1,1,0,0,0x1570000f7,12,0,0,0,0x0000000000000000
2618276000,0,1,1,1,1,0,0,0x1580000f7,0,0,0,0,0x0000000000000000
2618276000,4,1,1,1,1,0,0,0x1580000f7,0,0,0,0,0x0000000000000000
2618404000,1,1,1,1,1,0,0,0x1590000f7,4,0,0,0,0x0000000000000000
2618404000,5,1,1,1,1,0,0,0x1590000f7,4,0,0,0,0x0000000000000000
2618532000,2,1,1,1,1,0,0,0x15a0000f7,8,0,0,0,0x0000000000000000
2618532000,6,1,1,1,1,0,0,0x15a0000f7,8,0,0,0,0x0000000000000000
2618660000,3,1,1,1,1,0,0,0x15b0000f7,12,0,0,0,0x0000000000000000
2618660000,7,1,1,1,1,0,0,0x15b0000f7,12,0,0,0,0x0000000000000000
2618788000,0,1,1,1,1,0,0,0x15c0000f7,0,0,0,0,0x0000000000000000
2618788000,4,1,1,1,1,0,0,0x15c0000f7,0,0,0,0,0x0000000000000000
2618916000,1,1,1,1,1,0,0,0x15d0000f7,4,0,0,0,0x0000000000000000
2618916000,5,1,1,1,1,0,0,0x15d0000f7,4,0,0,0,0x0000000000000000
2619044000,2,1,1,1,1,0,0,0x15e0000f7,8,0,0,0,0x0000000000000000
2619044000,6,1,1,1,1,0,0,0x15e0000f7,8,0,0,0,0x0000000000000000
2619172000,3,1,1,1,1,0,0,0x15f0000f7,12,0,0,0,0x0000000000000000
2619172000,7,1,1,1,1,0,0,0x15f0000f7,12,0,0,0,0x0000000000000000
2619300000,0,1,1,1,1,0,0,0x1600000f7,0,0,0,0,0x0000000000000000
2619300000,4,1,1,1,1,0,0,0x1600000f7,0,0,0,0,0x0000000000000000
2619428000,1,1,1,1,1,0,0,0x1610000f7,4,0,0,0,0x0000000000000000
2619428000,5,1,1,1,1,0,0,0x1610000f7,4,0,0,0,0x0000000000000000
2619556000,2,1,1,1,1,0,0,0x1620000f7,8,0,0,0,0x0000000000000000
2619556000,6,1,1,1,1,0,0,0x1620000f7,8,0,0,0,0x0000000000000000
2619684000,3,1,1,1,1,0,0,0x1630000f7,12,0,0,0,0x0000000000000000
2619684000,7,1,1,1,1,0,0,0x1630000f7,12,0,0,0,0x0000000000000000
2619812000,0,1,1,1,1,0,0,0x1640000f7,0,0,0,0,0x0000000000000000
2619812000,4,1,1,1,1,0,0,0x1640000f7,0,0,0,0,0x0000000000000000
2619940000,1,1,1,1,1,0,0,0x1650000f7,4,0,0,0,0x0000000000000000
2619940000,5,1,1,1,1,0,0,0x1650000f7,4,0,0,0,0x0000000000000000
2620068000,2,1,1,1,1,0,0,0x1660000f7,8,0,0,0,0x0000000000000000
2620068000,6,1,1,1,1,0,0,0x1660000f7,8,0,0,0,0x0000000000000000
2620196000,3,1,1,1,1,0,0,0x1670000f7,12,0,0,0,0x0000000000000000
2620196000,7,1,1,1,1,0,0,0x1670000f7,12,0,0,0,0x0000000000000000
2620324000,0,1,1,1,1,0,0,0x1680000f7,0,0,0,0,0x0000000000000000
2620324000,4,1,1,1,1,0,0,0x1680000f7,0,0,0,0,0x0000000000000000
2620452000,1,1,1,1,1,0,0,0x1690000f7,4,0,0,0,0x0000000000000000
2620452000,5,1,1,1,1,0,0,0x1690000f7,4,0,0,0,0x0000000000000000
2620580000,2,1,1,1,1,0,0,0x16a0000f7,8,0,0,0,0x0000000000000000
2620580000,6,1,1,1,1,0,0,0x16a0000f7,8,0,0,0,0x0000000000000000
2620708000,3,1,1,1,1,0,0,0x16b0000f7,12,0,0,0,0x0000000000000000
2620708000,7,1,1,1,1,0,0,0x16b0000f7,12,0,0,0,0x0000000000000000
2620836000,0,1,1,1,1,0,0,0x16c0000f7,0,0,0,0,0x0000000000000000
2620836000,4,1,1,1,1,0,0,0x16c0000f7,0,0,0,0,0x0000000000000000
2620964000,1,1,1,1,1,0,0,0x16d0000f7,4,0,0,0,0x0000000000000000
2620964000,5,1,1,1,1,0,0,0x16d0000f7,4,0,0,0,0x0000000000000000
2621092000,2,1,1,1,1,0,0,0x16e0000f7,8,0,0,0,0x0000000000000000
2621092000,6,1,1,1,1,0,0,0x16e0000f7,8,0,0,0,0x0000000000000000
2621220000,3,1,1,1,1,0,0,0x16f0000f7,12,0,0,0,0x0000000000000000
2621220000,7,1,1,1,1,0,0,0x16f0000f7,12,0,0,0,0x0000000000000000
2621348000,0,1,1,1,1,0,0,0x1700000f7,0,0,0,0,0x0000000000000000
2621348000,4,1,1,1,1,0,0,0x1700000f7,0,0,0,0,0x0000000000000000
2621476000,1,1,1,1,1,0,0,0x1710000f7,4,0,0,0,0x0000000000000000
2621476000,5,1,1,1,1,0,0,0x1710000f7,4,0,0,0,0x0000000000000000
2621604000,2,1,1,1,1,0,0,0x1720000f7,8,0,0,0,0x0000000000000000
2621604000,6,1,1,1,1,0,0,0x1720000f7,8,0,0,0,0x0000000000000000
2621732000,3,1,1,1,1,0,0,0x1730000f7,12,0,0,0,0x0000000000000000
2621732000,7,1,1,1,1,0,0,0x1730000f7,12,0,0,0,0x0000000000000000
2621860000,0,1,1,1,1,0,0,0x1740000f7,0,0,0,0,0x0000000000000000
2621860000,4,1,1,1,1,0,0,0x1740000f7,0,0,0,0,0x0000000000000000
2621988000,1,1,1,1,1,0,0,0x1750000f7,4,0,0,0,0x0000000000000000
2621988000,5,1,1,1,1,0,0,0x1750000f7,4,0,0,0,0x0000000000000000
2622116000,6,1,1,1,1,0,0,0x1760000f7,8,0,0,0,0x0000000000000000
2622124000,2,1,1,1,0,0,0,0x1760020f7,8,0,16,0,0x0000000000000000
2622156000,2,1,1,0,0,0,1,0x02XX00000,X,0,0,1,0x000312e41X000760
2622188000,2,1,1,0,0,0,1,0x02XX20000,X,1,0,1,0x000312e71X000761
2622220000,2,1,1,0,0,0,1,0x02XX40000,X,2,0,1,0x000312eb1X000762
2622244000,3,1,1,1,1,0,0,0x1770000f7,12,0,0,0,0x0000000000000000
2622244000,7,1,1,1,1,0,0,0x1770000f7,12,0,0,0,0x0000000000000000
2622252000,2,1,1,0,0,0,1,0x02XX60000,X,3,0,1,0x000312ee1X000763
2622284000,2,1,1,0,0,0,1,0x02XX80000,X,4,0,1,0x000312f21X000764
2622316000,2,1,1,0,0,0,1,0x02XXa0000,X,5,0,1,0x000312f51X000765
2622348000,2,1,1,0,0,0,1,0x02XXc0000,X,6,0,1,0x000312f91X000766
2622372000,0,1,1,1,1,0,0,0x1780000f7,0,0,0,0,0x0000000000000000
2622372000,4,1,1,1,1,0,0,0x1780000f7,0,0,0,0,0x0000000000000000
2622380000,2,1,1,0,0,0,1,0x02XXe0000,X,7,0,1,0x000312fc1X000767
2622412000,2,1,1,0,0,0,1,0x02XX00000,X,8,0,1,0x000313001X000768
2622444000,2,1,1,0,0,0,1,0x02XX20000,X,9,0,1,0x000313031X000769
2622476000,2,1,1,0,0,0,1,0x02XX40000,X,10,0,1,0x000313071X00076a
2622500000,1,1,1,1,1,0,0,0x1790000f7,4,0,0,0,0x0000000000000000
2622500000,5,1,1,1,1,0,0,0x1790000f7,4,0,0,0,0x0000000000000000
2622508000,2,1,1,0,0,0,1,0x02XX60000,X,11,0,1,0x0003130a1X00076b
2622540000,2,1,1,0,0,0,1,0x02XX80000,X,12,0,1,0x0003130e1X00076c
2622572000,2,1,1,0,0,0,1,0x02XXa0000,X,13,0,1,0x000313111X00076d
2622604000,2,1,1,0,0,0,1,0x02XXc0000,X,14,0,1,0x000313151X00076e
2622628000,6,1,1,1,1,0,0,0x17a0000f7,8,0,0,0,0x0000000000000000
2622636000,2,1,1,0,0,0,1,0x02XXe0000,X,15,0,1,0x000313181X00076f
2622668000,2,1,1,0,0,0,1,0x02XX00000,X,16,0,1,0x0003131c1X000770
